ProjectName Status Code SCM HTTPURL RepoURL
sigefi active No
sigmakee active No
sigproc active No
sigtool active No
simbad active Yes SVN https://svn.code.sf.net/p/simbad/code/ svn://svn.code.sf.net/p/simbad/code/
simcleaner active No
simmetrics active No
simox active Yes SVN https://svn.code.sf.net/p/simox/code/trunk svn://svn.code.sf.net/p/simox/code/trunk
simphospho active Yes SVN https://svn.code.sf.net/p/simphospho/code/ svn://svn.code.sf.net/p/simphospho/code/
simplehtmldom active Yes Git https://git.code.sf.net/p/simplehtmldom/repository git://git.code.sf.net/p/simplehtmldom/repository
simplem active No
simpy rotten No
simspark moved Yes SVN https://svn.code.sf.net/p/simspark/svn/trunk svn://svn.code.sf.net/p/simspark/svn/trunk
simulates active Yes SVN https://svn.code.sf.net/p/simulates/code/ svn://svn.code.sf.net/p/simulates/code/
simupop active No
sinalgo active No
sincsimulator active Yes Git https://git.code.sf.net/p/sincsimulator/code git://git.code.sf.net/p/sincsimulator/code
single-honeypot active No
singlecellseqcnv active Yes Git https://git.code.sf.net/p/singlecellseqcnv/code git://git.code.sf.net/p/singlecellseqcnv/code
sipp active Yes SVN https://svn.code.sf.net/p/sipp/code/ svn://svn.code.sf.net/p/sipp/code/
sipp active Yes Git https://git.code.sf.net/p/sipp/git-docs git://git.code.sf.net/p/sipp/git-docs
sipp active Yes Git https://git.code.sf.net/p/sipp/git git://git.code.sf.net/p/sipp/git
sipp active Yes Git https://git.code.sf.net/p/sipp/sipp4-git git://git.code.sf.net/p/sipp/sipp4-git
siptoolbox active Yes Git https://git.code.sf.net/p/siptoolbox/www git://git.code.sf.net/p/siptoolbox/www
siptoolbox active Yes Git https://git.code.sf.net/p/siptoolbox/animal git://git.code.sf.net/p/siptoolbox/animal
siptoolbox active Yes Git https://git.code.sf.net/p/siptoolbox/simpletoolbox git://git.code.sf.net/p/siptoolbox/simpletoolbox
siptoolbox active Yes Git https://git.code.sf.net/p/siptoolbox/siptoolbox git://git.code.sf.net/p/siptoolbox/siptoolbox
sitepainter active Yes SVN https://svn.code.sf.net/p/sitepainter/code/ svn://svn.code.sf.net/p/sitepainter/code/
skewer active No
slam6d active Yes SVN https://svn.code.sf.net/p/slam6d/code/trunk svn://svn.code.sf.net/p/slam6d/code/trunk
sleepsmg active Yes SVN https://svn.code.sf.net/p/sleepsmg/code/ svn://svn.code.sf.net/p/sleepsmg/code/
slimdata active Yes Git https://git.code.sf.net/p/slimdata/code git://git.code.sf.net/p/slimdata/code
slingsimrank active No
sloccount active Yes Git https://git.code.sf.net/p/sloccount/code git://git.code.sf.net/p/sloccount/code
sloppycell active Yes Git https://git.code.sf.net/p/sloppycell/git git://git.code.sf.net/p/sloppycell/git
slps active Yes SVN https://svn.code.sf.net/p/slps/code/ svn://svn.code.sf.net/p/slps/code/
smalt active Yes Git https://git.code.sf.net/p/smalt/code git://git.code.sf.net/p/smalt/code
smartcam active No
smartlinux active No
smartpacman rotten No
smash-qc active No
smatch active No
smc active Yes Git https://git.code.sf.net/p/smc/git-code git://git.code.sf.net/p/smc/git-code
smc active Yes Git https://git.code.sf.net/p/smc/htdocs git://git.code.sf.net/p/smc/htdocs
smc active Yes Git https://git.code.sf.net/p/smc/maven git://git.code.sf.net/p/smc/maven
smeagol active No
smelly abandoned No
smina active Yes Git https://git.code.sf.net/p/smina/code git://git.code.sf.net/p/smina/code
smiy active Yes SVN https://svn.code.sf.net/p/smiy/code/ svn://svn.code.sf.net/p/smiy/code/
smodenv active No
smtcomp active Yes SVN https://svn.code.sf.net/p/smtcomp/code/trunk svn://svn.code.sf.net/p/smtcomp/code/trunk
smultron active No
snap-graph active Yes SVN https://svn.code.sf.net/p/snap-graph/code/ svn://svn.code.sf.net/p/snap-graph/code/
snap-pari active No
snapp active No
snmp-info active Yes Git https://git.code.sf.net/p/snmp-info/code git://git.code.sf.net/p/snmp-info/code
snmp-info active Yes Git https://git.code.sf.net/p/snmp-info/snmp-info-more git://git.code.sf.net/p/snmp-info/snmp-info-more
snoopcgh active No
snort-inline active Yes SVN https://svn.code.sf.net/p/snort-inline/code/trunk svn://svn.code.sf.net/p/snort-inline/code/trunk
snpeff active Yes SVN https://svn.code.sf.net/p/snpeff/code/ svn://svn.code.sf.net/p/snpeff/code/
snpomatic active Yes SVN https://svn.code.sf.net/p/snpomatic/code/ svn://svn.code.sf.net/p/snpomatic/code/
snpratiotest active No
snptools active Yes Git https://git.code.sf.net/p/snptools/code git://git.code.sf.net/p/snptools/code
snver active Yes SVN https://svn.code.sf.net/p/snver/code/trunk svn://svn.code.sf.net/p/snver/code/trunk
soapdenovo2 active No
soapdenovotrans active No
soapindel active Yes SVN https://svn.code.sf.net/p/soapindel/code-0/trunk svn://svn.code.sf.net/p/soapindel/code-0/trunk
soaplab active No
soapsnp active No
soax active Yes SVN https://svn.code.sf.net/p/soax/code/trunk svn://svn.code.sf.net/p/soax/code/trunk
socksipy active No
socnetv active Yes SVN https://svn.code.sf.net/p/socnetv/code/trunk svn://svn.code.sf.net/p/socnetv/code/trunk
socnetv active Yes Git https://git.code.sf.net/p/socnetv/git git://git.code.sf.net/p/socnetv/git
sokobanyasc active No
sol-snp rotten No
solexaqa active Yes Git https://git.code.sf.net/p/solexaqa/code git://git.code.sf.net/p/solexaqa/code
solsnp active Yes SVN https://svn.code.sf.net/p/solsnp/code/trunk svn://svn.code.sf.net/p/solsnp/code/trunk
soltrack active Yes Git https://git.code.sf.net/p/soltrack/code git://git.code.sf.net/p/soltrack/code
sommer active Yes SVN https://svn.code.sf.net/p/sommer/code/trunk svn://svn.code.sf.net/p/sommer/code/trunk
song active Yes SVN https://svn.code.sf.net/p/song/svn/trunk svn://svn.code.sf.net/p/song/svn/trunk
sonia active Yes SVN https://svn.code.sf.net/p/sonia/source_code/ svn://svn.code.sf.net/p/sonia/source_code/
soprano active No
sourcesinc active Yes Mercurial None http://hg.code.sf.net/p/sourcesinc/code
sourcesinc active Yes Mercurial None http://hg.code.sf.net/p/sourcesinc/milton-sourcesinc-patches
sourcesinc active Yes Mercurial None http://hg.code.sf.net/p/sourcesinc/sourcesinc-stable-refactoring
sox active Yes Git https://git.code.sf.net/p/sox/code git://git.code.sf.net/p/sox/code
sp-tk active Yes Git https://git.code.sf.net/p/sp-tk/SPTK git://git.code.sf.net/p/sp-tk/SPTK
spa-assembler active No
spacecraft active No
spacerscoringcrispr active No
spambayes active Yes SVN https://svn.code.sf.net/p/spambayes/code/trunk svn://svn.code.sf.net/p/spambayes/code/trunk
spamhole active No
spamprobe active No
sparsepop active No
spatial active Yes Git https://git.code.sf.net/p/spatial/code git://git.code.sf.net/p/spatial/code
spatiale active No
spawner abandoned Yes SVN https://svn.code.sf.net/p/spawner/code/trunk svn://svn.code.sf.net/p/spawner/code/trunk
speciateit active Yes SVN https://svn.code.sf.net/p/speciateit/code/ svn://svn.code.sf.net/p/speciateit/code/
spectrumgui active No
speechresearch active Yes Mercurial None http://hg.code.sf.net/p/speechresearch/aesop_data_collect
speechresearch active Yes SVN https://svn.code.sf.net/p/speechresearch/svn/trunk svn://svn.code.sf.net/p/speechresearch/svn/trunk
speed-dreams active Yes SVN https://svn.code.sf.net/p/speed-dreams/code/trunk svn://svn.code.sf.net/p/speed-dreams/code/trunk
spetoolbox active No
spf active Yes SVN https://svn.code.sf.net/p/spf/svn/trunk svn://svn.code.sf.net/p/spf/svn/trunk
spf active Yes Git https://git.code.sf.net/p/spf/spf git://git.code.sf.net/p/spf/spf
spglib active Yes SVN https://svn.code.sf.net/p/spglib/code/trunk svn://svn.code.sf.net/p/spglib/code/trunk
spheral moved Yes Mercurial None http://hg.code.sf.net/p/spheral/code
spherepack1d active No
spicev2-1 active No
spiderz active No
spimsimulator active Yes SVN https://svn.code.sf.net/p/spimsimulator/code/ svn://svn.code.sf.net/p/spimsimulator/code/
spinalcordtoolbox rotten No
spinney-form active Yes SVN https://svn.code.sf.net/p/spinney-form/code/trunk svn://svn.code.sf.net/p/spinney-form/code/trunk
spirit active Yes SVN https://svn.code.sf.net/p/spirit/svn/trunk svn://svn.code.sf.net/p/spirit/svn/trunk
splicebox active No
splitmem active Yes Git https://git.code.sf.net/p/splitmem/code git://git.code.sf.net/p/splitmem/code
splitread active No
spmsurfrend active No
spmtools active No
spotckpt active Yes SVN https://svn.code.sf.net/p/spotckpt/code/ svn://svn.code.sf.net/p/spotckpt/code/
sptk active No
sqliteman active No
sqlmap moved No
sqlninja active Yes SVN https://svn.code.sf.net/p/sqlninja/code/trunk svn://svn.code.sf.net/p/sqlninja/code/trunk
sqlunit active No
squashfs active Yes Git https://git.code.sf.net/p/squashfs/code git://git.code.sf.net/p/squashfs/code
squin active Yes SVN https://svn.code.sf.net/p/squin/code/ svn://svn.code.sf.net/p/squin/code/
srf active No
srlib rotten No
srnaworkbench active No
srvloc active No
sserver active Yes SVN https://svn.code.sf.net/p/sserver/code/ svn://svn.code.sf.net/p/sserver/code/
sshwindows active No
ssldump active No
ssltool active No
ssmodels active No
sstp-client moved Yes SVN https://svn.code.sf.net/p/sstp-client/code/trunk svn://svn.code.sf.net/p/sstp-client/code/trunk
ssynth active Yes SVN https://svn.code.sf.net/p/ssynth/code/trunk svn://svn.code.sf.net/p/ssynth/code/trunk
staden active Yes SVN https://svn.code.sf.net/p/staden/code/ svn://svn.code.sf.net/p/staden/code/
staf active No
stanforddriving active Yes Mercurial None http://hg.code.sf.net/p/stanforddriving/code
stardict-4 active No
starucn active Yes SVN https://svn.code.sf.net/p/starucn/code-0/ svn://svn.code.sf.net/p/starucn/code-0/
statdistlib active Yes SVN https://svn.code.sf.net/p/statdistlib/svn/trunk svn://svn.code.sf.net/p/statdistlib/svn/trunk
statdistlib active Yes Git https://git.code.sf.net/p/statdistlib/git git://git.code.sf.net/p/statdistlib/git
state-threads active No
statecontroller active Yes Git https://git.code.sf.net/p/statecontroller/code git://git.code.sf.net/p/statecontroller/code
statifier active Yes SVN https://svn.code.sf.net/p/statifier/code/ svn://svn.code.sf.net/p/statifier/code/
statpatrec active Yes SVN https://svn.code.sf.net/p/statpatrec/code/trunk svn://svn.code.sf.net/p/statpatrec/code/trunk
statsmodels active No
steamsim active Yes Git https://git.code.sf.net/p/steamsim/code git://git.code.sf.net/p/steamsim/code
steghide active No
stella active Yes SVN https://svn.code.sf.net/p/stella/code/trunk svn://svn.code.sf.net/p/stella/code/trunk
stelladrp active No
stellarics active No
stellarium moved Yes SVN https://svn.code.sf.net/p/stellarium/code/trunk svn://svn.code.sf.net/p/stellarium/code/trunk
steps active No
stgt rotten No
stir active No
stjude active No
stochdecomp active No
stochkit active No
stochpy active No
stompy rotten No
stoplicht active No
stpastgenerator active No
stpatcgeneratorplugin active Yes Git https://git.code.sf.net/p/stpatcgeneratorplugin/code git://git.code.sf.net/p/stpatcgeneratorplugin/code
strace active Yes Git https://github.com/strace/strace https://github.com/strace/strace
strandseq-invertr active Yes Git https://git.code.sf.net/p/strandseq-invertr/code git://git.code.sf.net/p/strandseq-invertr/code
straw active No
strid active Yes SVN https://svn.code.sf.net/p/strid/code/trunk svn://svn.code.sf.net/p/strid/code/trunk
stx active No
stxxl active Yes SVN https://svn.code.sf.net/p/stxxl/code/trunk svn://svn.code.sf.net/p/stxxl/code/trunk
stxxl active Yes Git https://git.code.sf.net/p/stxxl/git git://git.code.sf.net/p/stxxl/git
sub-read rotten No
subread active No
sugarscape active No
sulu-lang active Yes SVN https://svn.code.sf.net/p/sulu-lang/code/ svn://svn.code.sf.net/p/sulu-lang/code/
sumo active Yes SVN https://svn.code.sf.net/p/sumo/code/trunk https://svn.code.sf.net/p/sumo/code/trunk
sunlightdpd active No
sunsetter active No
sunshine-sim active Yes SVN https://svn.code.sf.net/p/sunshine-sim/code/trunk svn://svn.code.sf.net/p/sunshine-sim/code/trunk
sunxacml active Yes SVN https://svn.code.sf.net/p/sunxacml/svn/trunk svn://svn.code.sf.net/p/sunxacml/svn/trunk
sunxacml active Yes Mercurial None http://hg.code.sf.net/p/sunxacml/mercurial
supercollider moved Yes Git https://git.code.sf.net/p/supercollider/supercollider git://git.code.sf.net/p/supercollider/supercollider
supercollider moved Yes Git https://git.code.sf.net/p/supercollider/boost-lockfree git://git.code.sf.net/p/supercollider/boost-lockfree
supercollider moved Yes Git https://git.code.sf.net/p/supercollider/nova-simd git://git.code.sf.net/p/supercollider/nova-simd
supercollider moved Yes Git https://git.code.sf.net/p/supercollider/nova-tt git://git.code.sf.net/p/supercollider/nova-tt
supercsv active Yes SVN https://svn.code.sf.net/p/supercsv/code/trunk svn://svn.code.sf.net/p/supercsv/code/trunk
supermon active Yes SVN https://svn.code.sf.net/p/supermon/code/trunk svn://svn.code.sf.net/p/supermon/code/trunk
supersensetag active Yes SVN https://svn.code.sf.net/p/supersensetag/code/trunk svn://svn.code.sf.net/p/supersensetag/code/trunk
supersensetag active Yes Git https://git.code.sf.net/p/supersensetag/gittest git://git.code.sf.net/p/supersensetag/gittest
supertuxkart active Yes SVN https://svn.code.sf.net/p/supertuxkart/code/ svn://svn.code.sf.net/p/supertuxkart/code/
supertuxkart active Yes SVN https://svn.code.sf.net/p/supertuxkart/stk-media-hd/ svn://svn.code.sf.net/p/supertuxkart/stk-media-hd/
supybot abandoned Yes Git https://git.code.sf.net/p/supybot/code git://git.code.sf.net/p/supybot/code
surcomed active No
surf active Yes SVN https://svn.code.sf.net/p/surf/code/trunk svn://svn.code.sf.net/p/surf/code/trunk
surfing active No
svdetect active No
svm active No
svn rotten No
swanmodel active No
swaphi active No
swash active No
swatch active Yes Git https://git.code.sf.net/p/swatch/code git://git.code.sf.net/p/swatch/code
sweethome3d active Yes SVN https://svn.code.sf.net/p/sweethome3d/code/ svn://svn.code.sf.net/p/sweethome3d/code/
swiftng active Yes SVN https://svn.code.sf.net/p/swiftng/code/trunk svn://svn.code.sf.net/p/swiftng/code/trunk
swiftsim active Yes SVN https://svn.code.sf.net/p/swiftsim/code/trunk svn://svn.code.sf.net/p/swiftsim/code/trunk
swistrack active Yes SVN https://svn.code.sf.net/p/swistrack/code/ svn://svn.code.sf.net/p/swistrack/code/
sybil active Yes SVN https://svn.code.sf.net/p/sybil/code/trunk svn://svn.code.sf.net/p/sybil/code/trunk
symbiandump active No
synarcher active Yes SVN https://svn.code.sf.net/p/synarcher/code/ svn://svn.code.sf.net/p/synarcher/code/
synchrotronmotions rotten No
synergytwo active No
syntactictree active No
sysbench rotten No
sysgensim active Yes Git https://git.code.sf.net/p/sysgensim/git git://git.code.sf.net/p/sysgensim/git
systemcxml active No
systester active Yes Git https://git.code.sf.net/p/systester/code git://git.code.sf.net/p/systester/code
tab2mage active Yes SVN https://svn.code.sf.net/p/tab2mage/code/trunk svn://svn.code.sf.net/p/tab2mage/code/trunk
tagsea active No
tahoe active Yes SVN https://svn.code.sf.net/p/tahoe/codesvn/ svn://svn.code.sf.net/p/tahoe/codesvn/
tahoe active Yes SVN https://svn.code.sf.net/p/tahoe/codesvn_dev/ svn://svn.code.sf.net/p/tahoe/codesvn_dev/
tahoe active Yes SVN https://svn.code.sf.net/p/tahoe/codesvn_dev_bench/ svn://svn.code.sf.net/p/tahoe/codesvn_dev_bench/
tailprobabilitycalculator active Yes SVN https://svn.code.sf.net/p/tailprobabilitycalculator/code/ svn://svn.code.sf.net/p/tailprobabilitycalculator/code/
tamsys active Yes SVN https://svn.code.sf.net/p/tamsys/code/ svn://svn.code.sf.net/p/tamsys/code/
tapas active No
tarproxy active No
tashkeela active No
tasr-pipeline active No
taste active No
tatpbenchmark active No
taufactor active No
tauformula active No
tautgen active No
taverna active No
tawsolver active Yes Git https://git.code.sf.net/p/tawsolver/code git://git.code.sf.net/p/tawsolver/code
tax2tree active Yes SVN https://svn.code.sf.net/p/tax2tree/code/trunk svn://svn.code.sf.net/p/tax2tree/code/trunk
taylor active Yes SVN https://svn.code.sf.net/p/taylor/code/ svn://svn.code.sf.net/p/taylor/code/
tboot active Yes Mercurial None http://hg.code.sf.net/p/tboot/code
tcfp rotten No
tclap active Yes Git https://git.code.sf.net/p/tclap/code git://git.code.sf.net/p/tclap/code
tconf active Yes SVN https://svn.code.sf.net/p/tconf/code/ svn://svn.code.sf.net/p/tconf/code/
tcpick active No
tcpxtract active No
tdiary active Yes SVN https://svn.code.sf.net/p/tdiary/code/trunk svn://svn.code.sf.net/p/tdiary/code/trunk
te-tools active Yes SVN https://svn.code.sf.net/p/te-tools/code/ svn://svn.code.sf.net/p/te-tools/code/
teachingbox active Yes SVN https://svn.code.sf.net/p/teachingbox/documentation/ svn://svn.code.sf.net/p/teachingbox/documentation/
teachingbox active Yes Git https://git.code.sf.net/p/teachingbox/core git://git.code.sf.net/p/teachingbox/core
teem active Yes SVN https://svn.code.sf.net/p/teem/code/ svn://svn.code.sf.net/p/teem/code/
tei active Yes SVN https://svn.code.sf.net/p/tei/code/trunk svn://svn.code.sf.net/p/tei/code/trunk
tempo active Yes Git https://git.code.sf.net/p/tempo/tempo git://git.code.sf.net/p/tempo/tempo
tempo2 active No
terppaint active No
testablelejos active No
testimages active No
testing-fmri rotten No
texlexan active Yes SVN https://svn.code.sf.net/p/texlexan/code/ svn://svn.code.sf.net/p/texlexan/code/
texlipse active Yes Git https://git.code.sf.net/p/texlipse/net.sourceforge.texlipse-feature git://git.code.sf.net/p/texlipse/net.sourceforge.texlipse-feature
texlipse active Yes Git https://git.code.sf.net/p/texlipse/net.sourceforge.texlipse git://git.code.sf.net/p/texlipse/net.sourceforge.texlipse
texlipse active Yes Git https://git.code.sf.net/p/texlipse/net.sourceforge.texlipse.test git://git.code.sf.net/p/texlipse/net.sourceforge.texlipse.test
texniccenter active Yes Mercurial None http://hg.code.sf.net/p/texniccenter/code
texniccenter active Yes Mercurial None http://hg.code.sf.net/p/texniccenter/manual
texniccenter active Yes Mercurial None http://hg.code.sf.net/p/texniccenter/tutorials
text2genome active Yes SVN https://svn.code.sf.net/p/text2genome/code/trunk svn://svn.code.sf.net/p/text2genome/code/trunk
textcat active No
texttest active No
tfbsscanner active No
tfd active Yes Git https://git.code.sf.net/p/tfd/DiscreteTFDs git://git.code.sf.net/p/tfd/DiscreteTFDs
tftp-server active No
theflexibleadap rotten No
thegwolibrary active No
thehtmldom active No
theodore-qc active Yes Git https://git.code.sf.net/p/theodore-qc/code git://git.code.sf.net/p/theodore-qc/code
theoraconverter active Yes SVN https://svn.code.sf.net/p/theoraconverter/code/ svn://svn.code.sf.net/p/theoraconverter/code/
thermal-tempest active No
theswo moved Yes SVN https://svn.code.sf.net/p/theswo/code/trunk svn://svn.code.sf.net/p/theswo/code/trunk
thinking-forth active No
thot moved No
threadpo rotten No
threadpool active No
threebears active Yes Git https://git.code.sf.net/p/threebears/code git://git.code.sf.net/p/threebears/code
threedepict active Yes Mercurial None http://hg.code.sf.net/p/threedepict/code
threestore active Yes SVN https://svn.code.sf.net/p/threestore/code/ svn://svn.code.sf.net/p/threestore/code/
threshsig active Yes SVN https://svn.code.sf.net/p/threshsig/code/ svn://svn.code.sf.net/p/threshsig/code/
thrulay-hd active No
tidesodes active No
tidy active No
tikzit moved Yes Git https://git.code.sf.net/p/tikzit/code git://git.code.sf.net/p/tikzit/code
timat2 active No
timeandmoney active Yes SVN https://svn.code.sf.net/p/timeandmoney/code/ svn://svn.code.sf.net/p/timeandmoney/code/
timidity active Yes Git https://git.code.sf.net/p/timidity/git git://git.code.sf.net/p/timidity/git
timplus active No
timray moved Yes SVN https://svn.code.sf.net/p/timray/code/trunk svn://svn.code.sf.net/p/timray/code/trunk
tinydtls moved Yes Git https://git.eclipse.org/r/tinydtls/org.eclipse.tinydtls https://git.eclipse.org/r/tinydtls/org.eclipse.tinydtls
tinyscheme active Yes SVN https://svn.code.sf.net/p/tinyscheme/code/trunk svn://svn.code.sf.net/p/tinyscheme/code/trunk
tinyxml active Yes Git https://git.code.sf.net/p/tinyxml/git git://git.code.sf.net/p/tinyxml/git
tioga active Yes Git https://git.code.sf.net/p/tioga/code git://git.code.sf.net/p/tioga/code
tipc active Yes Git https://git.code.sf.net/p/tipc/tipcutils git://git.code.sf.net/p/tipc/tipcutils
tipc active Yes Git https://git.code.sf.net/p/tipc/tipc git://git.code.sf.net/p/tipc/tipc
tlex active No
tmans active No
tml-java active Yes SVN https://svn.code.sf.net/p/tml-java/code/trunk svn://svn.code.sf.net/p/tml-java/code/trunk
tmva moved Yes SVN https://svn.code.sf.net/p/tmva/code/trunk svn://svn.code.sf.net/p/tmva/code/trunk
tokyocabinet active No
topdeg active Yes Git https://git.code.sf.net/p/topdeg/code git://git.code.sf.net/p/topdeg/code
topiaryexplorer active Yes SVN https://svn.code.sf.net/p/topiaryexplorer/code/trunk svn://svn.code.sf.net/p/topiaryexplorer/code/trunk
topologicalpres active No
torc active No
torc-isi active Yes SVN https://svn.code.sf.net/p/torc-isi/code/trunk svn://svn.code.sf.net/p/torc-isi/code/trunk
torch5 active Yes SVN https://svn.code.sf.net/p/torch5/code/trunk svn://svn.code.sf.net/p/torch5/code/trunk
torcs active Yes Git https://git.code.sf.net/p/torcs/code git://git.code.sf.net/p/torcs/code
toricsegreclass active No
tornado active Yes SVN https://svn.code.sf.net/p/tornado/code/trunk svn://svn.code.sf.net/p/tornado/code/trunk
toscanaj active Yes SVN https://svn.code.sf.net/p/toscanaj/code/trunk svn://svn.code.sf.net/p/toscanaj/code/trunk
toss active Yes SVN https://svn.code.sf.net/p/toss/code-0/trunk/Toss svn://svn.code.sf.net/p/toss/code-0/trunk/Toss
touchgraph active No
towhee active Yes SVN https://svn.code.sf.net/p/towhee/code/ svn://svn.code.sf.net/p/towhee/code/
toxtrac active No
toxtree active Yes SVN https://svn.code.sf.net/p/toxtree/svn/trunk svn://svn.code.sf.net/p/toxtree/svn/trunk
toxtree active Yes Git https://git.code.sf.net/p/toxtree/git git://git.code.sf.net/p/toxtree/git
toy active No
tpls active Yes SVN https://svn.code.sf.net/p/tpls/code/trunk svn://svn.code.sf.net/p/tpls/code/trunk
traceroute active No
trackart active No
trajlab active No
trama active Yes SVN https://svn.code.sf.net/p/trama/code/trunk svn://svn.code.sf.net/p/trama/code/trunk
trans active Yes Git https://git.code.sf.net/p/trans/git git://git.code.sf.net/p/trans/git
transdecoder active Yes SVN https://svn.code.sf.net/p/transdecoder/code-0/trunk svn://svn.code.sf.net/p/transdecoder/code-0/trunk
transgenescan active Yes Git https://git.code.sf.net/p/transgenescan/code git://git.code.sf.net/p/transgenescan/code
transims active Yes SVN https://svn.code.sf.net/p/transims/code/ svn://svn.code.sf.net/p/transims/code/
translate moved No
transportcr active Yes Git https://git.code.sf.net/p/transportcr/code git://git.code.sf.net/p/transportcr/code
transposonpsi active No
trdf active Yes SVN https://svn.code.sf.net/p/trdf/code/ svn://svn.code.sf.net/p/trdf/code/
tree-soft rotten No
treefitter active Yes SVN https://svn.code.sf.net/p/treefitter/code/trunk svn://svn.code.sf.net/p/treefitter/code/trunk
treemap active No
treesoft active Yes SVN https://svn.code.sf.net/p/treesoft/code/trunk svn://svn.code.sf.net/p/treesoft/code/trunk
trhome active No
triaero active No
triagetools active No
trimal active Yes SVN https://svn.code.sf.net/p/trimal/code/trunk svn://svn.code.sf.net/p/trimal/code/trunk
trinityrnaseq active Yes SVN https://svn.code.sf.net/p/trinityrnaseq/code/trunk svn://svn.code.sf.net/p/trinityrnaseq/code/trunk
trinotate active Yes SVN https://svn.code.sf.net/p/trinotate/code/trunk svn://svn.code.sf.net/p/trinotate/code/trunk
tripal active No
tripwire active No
trousers active Yes Git https://git.code.sf.net/p/trousers/trousers git://git.code.sf.net/p/trousers/trousers
trousers active Yes Git https://git.code.sf.net/p/trousers/openssl_tpm_engine git://git.code.sf.net/p/trousers/openssl_tpm_engine
trousers active Yes Git https://git.code.sf.net/p/trousers/testsuite git://git.code.sf.net/p/trousers/testsuite
trousers active Yes Git https://git.code.sf.net/p/trousers/tpm-tools git://git.code.sf.net/p/trousers/tpm-tools
trousers active Yes Git https://git.code.sf.net/p/trousers/tpm-luks git://git.code.sf.net/p/trousers/tpm-luks
truecrypt active No
trust active No
trustedjava active No
trustflow active Yes SVN https://svn.code.sf.net/p/trustflow/code/ svn://svn.code.sf.net/p/trustflow/code/
tsa-craft active No
tsds active Yes SVN https://svn.code.sf.net/p/tsds/code/trunk svn://svn.code.sf.net/p/tsds/code/trunk
tst active No
tsunami-udp active Yes Git https://git.code.sf.net/p/tsunami-udp/code_git git://git.code.sf.net/p/tsunami-udp/code_git
tulip-control active No
turnkey active No
tut-framework active Yes SVN https://svn.code.sf.net/p/tut-framework/code/trunk svn://svn.code.sf.net/p/tut-framework/code/trunk
tuxguitar active Yes SVN https://svn.code.sf.net/p/tuxguitar/code/trunk svn://svn.code.sf.net/p/tuxguitar/code/trunk
tvg active No
u-boot active No
ubertooth moved No
ucmexporter active No
ucoslam active No
udt active Yes Git https://git.code.sf.net/p/udt/git git://git.code.sf.net/p/udt/git
uecgatk active Yes SVN https://svn.code.sf.net/p/uecgatk/code/trunk svn://svn.code.sf.net/p/uecgatk/code/trunk
uel active No
ugp3 moved No
ultravnc moved Yes Git https://git.code.sf.net/p/ultravnc/UltraVNC git://git.code.sf.net/p/ultravnc/UltraVNC
uml active No
umls-similarity active No
ump3c active No
umutracker active No
unbbayes active Yes SVN https://svn.code.sf.net/p/unbbayes/code/trunk svn://svn.code.sf.net/p/unbbayes/code/trunk
uncrustify active Yes Git https://git.code.sf.net/p/uncrustify/code git://git.code.sf.net/p/uncrustify/code
unibic active No
unicore active Yes SVN https://svn.code.sf.net/p/unicore/svn/ svn://svn.code.sf.net/p/unicore/svn/
unicore active Yes Git https://git.code.sf.net/p/unicore/urc.git git://git.code.sf.net/p/unicore/urc.git
unicore active Yes Git https://git.code.sf.net/p/unicore/samly2 git://git.code.sf.net/p/unicore/samly2
unicore active Yes Git https://git.code.sf.net/p/unicore/securityLibrary git://git.code.sf.net/p/unicore/securityLibrary
unicore active Yes Git https://git.code.sf.net/p/unicore/secutils-cxf git://git.code.sf.net/p/unicore/secutils-cxf
unicore active Yes Git https://git.code.sf.net/p/unicore/uftp git://git.code.sf.net/p/unicore/uftp
uniquemer active No
unitymol active Yes SVN https://svn.code.sf.net/p/unitymol/code-0/trunk svn://svn.code.sf.net/p/unitymol/code-0/trunk
unlocbox active No
unoseq active No
unr-proxy active No
upcstarlight active No
upm active Yes Git https://git.code.sf.net/p/upm/code git://git.code.sf.net/p/upm/code
upnp active No
upx active Yes Mercurial None http://hg.code.sf.net/p/upx/code
uranie active No
uranus-project active No
urdb active Yes SVN https://svn.code.sf.net/p/urdb/code/trunk svn://svn.code.sf.net/p/urdb/code/trunk
usarsim active Yes SVN https://svn.code.sf.net/p/usarsim/svn/ svn://svn.code.sf.net/p/usarsim/svn/
usarsim active Yes Git https://git.code.sf.net/p/usarsim/code git://git.code.sf.net/p/usarsim/code
usbip active Yes SVN https://svn.code.sf.net/p/usbip/code/ svn://svn.code.sf.net/p/usbip/code/
usbip active Yes Git https://git.code.sf.net/p/usbip/git-webpage git://git.code.sf.net/p/usbip/git-webpage
usbip active Yes Git https://git.code.sf.net/p/usbip/git-windows git://git.code.sf.net/p/usbip/git-windows
usdlmarketplace rotten No
useq active Yes SVN https://svn.code.sf.net/p/useq/source/trunk svn://svn.code.sf.net/p/useq/source/trunk
user-mode-linux active No
ushare active No
uthash active Yes SVN https://svn.code.sf.net/p/uthash/code/trunk svn://svn.code.sf.net/p/uthash/code/trunk
utilzreg active Yes SVN https://svn.code.sf.net/p/utilzreg/code/ svn://svn.code.sf.net/p/utilzreg/code/
uts-benchmark active Yes Git https://git.code.sf.net/p/uts-benchmark/code git://git.code.sf.net/p/uts-benchmark/code
