Filename,Bitbucket,GitHub,GitLab,SourceForge
2006.12879v1.pdf,,1,1,
2006.12968v2.pdf,1,1,,
2006.13346v1.pdf,,1,,1
2006.13812v1.pdf,1,1,,
2006.14147v2.pdf,,3,1,
2006.14154v2.pdf,1,8,,
2006.16764v2.pdf,,4,,1
2008.00660v2.pdf,,2,,1
2008.02370v3.pdf,,,1,1
2008.03273v1.pdf,,1,1,
2008.03585v2.pdf,,7,,1
2008.03842v2.pdf,,3,,1
2008.04415v1.pdf,,1,,2
2008.04479v2.pdf,,2,,1
2008.05681v2.pdf,1,2,,4
2008.05710v2.pdf,1,1,,
2008.07069v1.pdf,,7,,1
2008.07864v1.pdf,,1,,1
2008.08591v1.pdf,1,1,,
2008.09024v1.pdf,,1,,1
2008.09588v2.pdf,1,1,,
2008.10061v1.pdf,,2,,2
2008.10640v2.pdf,,1,6,
2008.11287v1.pdf,,1,1,
2008.12613v5.pdf,,3,1,
2008.12820v1.pdf,1,2,,
2008.13558v2.pdf,,1,1,
2008.13759v1.pdf,1,5,,
2009.00959v1.pdf,,2,,2
2009.01120v2.pdf,,2,1,
2009.01910v2.pdf,,2,,1
2009.02011v1.pdf,,1,,1
2009.02449v4.pdf,,1,1,
2009.03309v2.pdf,,1,1,
2009.03777v1.pdf,,7,,1
2009.03963v1.pdf,1,1,,
2009.04368v1.pdf,2,1,,
2009.04598v3.pdf,1,2,1,
2009.04718v3.pdf,,8,,1
2009.05257v4.pdf,1,2,1,
2009.05738v1.pdf,,2,1,
2009.05936v1.pdf,,1,1,
2009.06854v1.pdf,,2,,1
2009.06861v3.pdf,,1,,2
2009.07091v3.pdf,,1,,1
2009.08361v2.pdf,1,1,,
2009.08525v1.pdf,,1,1,
2009.09068v1.pdf,,2,2,
2009.09822v3.pdf,,1,1,
2009.10735v1.pdf,1,2,,
2009.10854v3.pdf,1,,,1
2009.12005v2.pdf,,1,1,
2009.12283v2.pdf,,1,,2
2009.12289v2.pdf,,3,,1
2009.12544v1.pdf,,1,,1
2009.14349v3.pdf,,1,1,
2010.00590v3.pdf,1,1,,
2010.01087v1.pdf,1,,,1
2010.01109v2.pdf,1,1,,
2010.02106v1.pdf,,1,,1
2010.02307v2.pdf,,4,1,
2010.02391v3.pdf,,32,,1
2010.02522v1.pdf,,1,,2
2010.02534v1.pdf,1,3,,
2010.03514v2.pdf,1,6,,
2010.04228v4.pdf,,4,,1
2010.04372v1.pdf,1,1,,
2010.04694v2.pdf,,1,,1
2010.05102v2.pdf,,2,1,
2010.05924v2.pdf,1,1,,
2010.05968v3.pdf,,1,1,
2010.06047v1.pdf,,1,,2
2010.06114v1.pdf,1,1,,
2010.06256v2.pdf,1,3,,
2010.06521v1.pdf,,1,,1
2010.06536v1.pdf,,5,1,
2010.06847v2.pdf,,1,,1
2010.07086v3.pdf,,2,,2
2010.07985v2.pdf,,1,1,
2010.08040v1.pdf,,7,,1
2010.08768v2.pdf,,1,1,
2010.08973v1.pdf,,2,1,
2010.09717v1.pdf,,2,,1
2010.09763v2.pdf,,1,1,
2010.10110v2.pdf,,1,,1
2010.10122v4.pdf,,2,1,
2010.10862v1.pdf,,1,,1
2010.11624v1.pdf,,1,,1
2010.11641v2.pdf,,1,,1
2010.11751v4.pdf,,1,1,
2010.12149v1.pdf,,1,1,
2010.12742v2.pdf,,3,1,
2010.14649v2.pdf,1,3,,
2010.14707v1.pdf,,3,,1
2010.15191v1.pdf,1,4,,
2010.15623v1.pdf,1,1,,
2010.16196v1.pdf,1,5,,
2010.16214v2.pdf,,2,,1
2010.16416v2.pdf,1,3,,
2011.00112v1.pdf,1,4,,
2011.00874v1.pdf,,3,,1
2011.01242v1.pdf,1,1,,
2011.01834v2.pdf,,3,,1
2011.02586v1.pdf,,2,,1
2011.03407v2.pdf,,1,,1
2011.03479v1.pdf,,2,,1
2011.03516v3.pdf,1,3,,
2011.04335v1.pdf,,2,,1
2011.04521v1.pdf,1,4,,
2011.04592v1.pdf,,2,,1
2011.04593v1.pdf,1,4,,
2011.04606v4.pdf,2,1,,
2011.05042v1.pdf,,1,,1
2011.05698v1.pdf,,3,,1
2011.06329v1.pdf,,4,1,
2011.06654v1.pdf,,1,,1
2011.06837v1.pdf,,2,,1
2011.07269v2.pdf,,2,,1
2011.07590v2.pdf,,3,,1
2011.07805v1.pdf,,1,,1
2011.07968v3.pdf,,9,,1
2011.08328v2.pdf,,1,,1
2011.09657v1.pdf,1,1,,
2011.10191v1.pdf,,2,,2
2011.10356v1.pdf,1,2,,
2011.10372v4.pdf,1,8,,1
2011.10563v1.pdf,1,1,,
2011.10819v1.pdf,,2,1,
2011.11701v1.pdf,,1,,1
2011.11846v1.pdf,,5,,1
2011.12293v3.pdf,1,1,,
2011.12300v1.pdf,1,1,,
2011.14701v1.pdf,1,1,,
2011.15089v3.pdf,,1,1,
2101.00073v1.pdf,,1,1,
2101.00933v3.pdf,,5,2,
2101.01165v2.pdf,,3,,1
2101.01416v1.pdf,,1,1,
2101.01430v1.pdf,,20,,1
2101.02069v1.pdf,,1,1,
2101.03013v3.pdf,1,2,,
2101.03027v2.pdf,,5,1,
2101.03394v1.pdf,,1,,2
2101.03433v1.pdf,,1,,1
2101.03533v2.pdf,1,2,,
2101.05012v1.pdf,,26,1,
2101.06537v2.pdf,,1,,1
2101.06759v1.pdf,,7,2,2
2101.07263v3.pdf,,1,1,
2101.08069v2.pdf,1,1,,
2101.08289v1.pdf,1,1,,
2101.08832v1.pdf,,3,,1
2101.09577v1.pdf,,1,,1
2101.09747v2.pdf,,1,,1
2101.10632v3.pdf,2,73,,
2101.12476v1.pdf,1,5,,
2102.00017v2.pdf,1,2,,
2102.01048v1.pdf,,6,1,
2102.01086v1.pdf,1,1,,
2102.01275v1.pdf,,1,,1
2102.02110v1.pdf,,2,1,
2102.02440v1.pdf,1,4,,
2102.02679v1.pdf,,5,,1
2102.03160v2.pdf,,1,,1
2102.03961v1.pdf,1,1,,
2102.05058v1.pdf,,2,,1
2102.06049v1.pdf,,3,,1
2102.06221v2.pdf,1,1,,
2102.06631v1.pdf,,1,,1
2102.07901v2.pdf,,4,,1
2102.07995v1.pdf,,4,,1
2102.08468v1.pdf,1,2,,
2102.09373v1.pdf,1,1,,1
2102.10195v1.pdf,,1,,1
2102.10546v1.pdf,,1,,1
2102.10566v2.pdf,,1,,1
2102.11409v2.pdf,1,1,,
2102.12006v1.pdf,,1,,1
2102.12953v1.pdf,,1,,1
2102.13114v1.pdf,,2,,2
2102.13183v2.pdf,,3,1,
2102.13184v3.pdf,,1,1,
2103.00600v1.pdf,,1,,2
2103.01590v1.pdf,,5,,1
2103.02044v1.pdf,1,2,,
2103.03161v1.pdf,,1,,1
2103.03250v1.pdf,,1,1,
2103.03473v1.pdf,,2,,1
2103.03564v1.pdf,,1,,1
2103.04244v2.pdf,1,16,,
2103.04616v1.pdf,,3,,1
2103.04656v3.pdf,,3,1,
2103.06052v1.pdf,,1,,1
2103.06987v1.pdf,,2,,1
2103.07544v1.pdf,1,1,,
2103.08410v1.pdf,,1,,1
2103.08436v1.pdf,,3,,1
2103.08507v1.pdf,2,7,,
2103.08558v1.pdf,1,1,,
2103.09583v1.pdf,,2,1,
2103.09595v1.pdf,1,3,,
2103.09820v2.pdf,,2,,1
2103.10030v2.pdf,,1,,1
2103.10943v2.pdf,,2,1,
2103.11037v2.pdf,,1,1,
2103.11052v1.pdf,,2,1,
2103.11195v3.pdf,,1,1,
2103.11534v1.pdf,1,3,,
2103.11743v3.pdf,,1,,1
2103.11792v1.pdf,,4,4,
2103.11924v1.pdf,1,1,,
2103.12298v1.pdf,1,19,,
2103.14507v1.pdf,1,1,,
2103.14713v2.pdf,1,3,,
2103.16581v2.pdf,,1,,1
2103.16911v1.pdf,,2,1,
2104.00182v1.pdf,,2,,1
2104.00691v1.pdf,,1,,2
2104.00880v2.pdf,,1,,1
2104.00883v1.pdf,,3,1,
2104.01185v1.pdf,,1,,1
2104.01242v2.pdf,,1,,1
2104.02987v2.pdf,,1,,1
2104.03032v1.pdf,,1,1,
2104.03388v1.pdf,,3,,2
2104.04540v1.pdf,,1,,1
2104.04659v2.pdf,1,2,,
2104.05302v1.pdf,,1,1,
2104.05676v1.pdf,,6,,1
2104.05680v1.pdf,,2,,1
2104.05700v1.pdf,,2,1,
2104.06051v2.pdf,,10,1,
2104.06106v1.pdf,,1,1,
2104.06376v1.pdf,2,1,,
2104.06383v2.pdf,,1,2,
2104.06793v1.pdf,,1,,1
2104.08207v1.pdf,,1,1,
2104.09502v3.pdf,,1,,1
2104.10502v2.pdf,,1,1,
2104.10741v1.pdf,,1,,1
2104.10865v1.pdf,1,1,,
2104.11732v1.pdf,1,1,,
2104.12056v2.pdf,1,1,,
2104.12261v2.pdf,,4,,1
2104.12482v1.pdf,1,1,,
2104.13039v1.pdf,,1,,1
2104.13225v3.pdf,,5,,1
2104.13242v1.pdf,,5,,1
2104.14565v1.pdf,,1,1,
2104.14640v2.pdf,1,9,,1
2104.14848v1.pdf,,1,,1
2104.14862v1.pdf,,1,,1
2106.00157v1.pdf,1,2,,
2106.01343v1.pdf,1,1,,
2106.01350v2.pdf,,2,,1
2106.01455v1.pdf,,1,1,
2106.01789v1.pdf,,2,,1
2106.01942v2.pdf,,1,,1
2106.02153v1.pdf,1,1,,
2106.02200v1.pdf,,1,1,
2106.02306v1.pdf,,1,,1
2106.04716v1.pdf,,1,,1
2106.04826v1.pdf,,1,1,
2106.05450v1.pdf,,1,,1
2106.06897v1.pdf,,2,,1
2106.06972v1.pdf,,1,,1
2106.07627v1.pdf,,2,,1
2106.08077v3.pdf,,1,,1
2106.08334v2.pdf,,1,1,
2106.08710v1.pdf,,4,,1
2106.08815v1.pdf,,2,1,
2106.09407v2.pdf,,3,1,
2106.11799v1.pdf,,1,3,
2106.12343v1.pdf,,1,1,
2106.12664v1.pdf,3,1,,
2106.12666v2.pdf,1,1,,
2106.12973v1.pdf,,3,1,
2106.12992v1.pdf,,1,,1
2106.13297v2.pdf,,1,,1
2106.13465v1.pdf,1,1,,
2106.13861v2.pdf,,2,1,
2106.13871v2.pdf,,2,1,
2106.13879v1.pdf,1,1,,
2106.13891v2.pdf,1,2,,1
2106.13972v2.pdf,,6,,2
2106.14232v1.pdf,1,1,,
2106.14566v1.pdf,,1,,1
2106.15284v1.pdf,,2,1,
2106.16241v1.pdf,1,,1,
2107.02460v1.pdf,,1,2,
2107.04743v1.pdf,1,2,,
2107.05225v3.pdf,1,1,,
2107.06147v1.pdf,1,1,,
2107.06959v2.pdf,,1,,1
2107.07789v2.pdf,,3,,1
2107.07974v2.pdf,1,3,,
2107.08038v1.pdf,,1,1,
2107.08760v1.pdf,,2,,1
2107.09002v1.pdf,,4,,1
2107.09074v1.pdf,,2,,1
2107.09080v2.pdf,,2,,1
2107.09188v2.pdf,1,1,,
2107.09474v1.pdf,,1,,2
2107.10008v1.pdf,,4,,1
2107.10034v1.pdf,,1,1,
2107.10256v1.pdf,,4,,1
2107.10423v1.pdf,,1,,1
2107.12172v2.pdf,,3,,1
2107.12295v1.pdf,1,4,,
2107.12318v2.pdf,1,2,,
2107.12867v1.pdf,,6,,1
2107.13514v1.pdf,,1,,1
2107.14338v1.pdf,,2,1,
2108.00970v1.pdf,,1,1,
2108.02287v1.pdf,,11,1,1
2108.02320v3.pdf,,1,,3
2108.02635v1.pdf,,,1,1
2108.02991v1.pdf,,3,1,
2108.02995v1.pdf,,3,2,
2108.03047v1.pdf,,2,,1
2108.03978v1.pdf,,7,1,
2108.04131v1.pdf,,3,,2
2108.04207v1.pdf,,1,5,
2108.04212v3.pdf,,1,1,
2108.04600v1.pdf,1,10,,
2108.05080v3.pdf,1,3,,
2108.05317v2.pdf,,2,,1
2108.05605v1.pdf,,1,,1
2108.05815v1.pdf,2,5,,
2108.05830v1.pdf,,1,,1
2108.05869v1.pdf,,1,1,
2108.06207v1.pdf,,1,1,
2108.09810v2.pdf,2,11,,1
2108.11638v2.pdf,,3,,1
2108.12434v1.pdf,,1,,1
2108.12715v1.pdf,1,1,,
2108.13930v2.pdf,,1,1,
2109.00648v3.pdf,,1,,1
2109.00809v1.pdf,2,22,,1
2109.01892v1.pdf,,4,,1
2109.01961v1.pdf,,1,,1
2109.02166v1.pdf,,1,,1
2109.02308v1.pdf,1,1,,
2109.02329v1.pdf,,1,,1
2109.02705v1.pdf,,4,,1
2109.02760v1.pdf,,1,,1
2109.04650v1.pdf,1,2,,
2109.04981v1.pdf,,1,1,
2109.04984v1.pdf,1,2,,
2109.05843v1.pdf,,2,,1
2109.05871v1.pdf,,1,,1
2109.05952v1.pdf,,2,,1
2109.06808v1.pdf,1,14,,
2109.07757v1.pdf,1,1,,
2109.08020v1.pdf,1,1,,
2109.08294v1.pdf,,1,,1
2109.08789v3.pdf,,1,,1
2109.09185v1.pdf,,1,1,
2109.09798v1.pdf,,1,,1
2109.10227v1.pdf,,1,1,
2109.10830v1.pdf,1,2,,
2109.11007v1.pdf,,2,1,
2109.11328v1.pdf,,1,,1
2109.11535v1.pdf,1,,,1
2109.11591v3.pdf,,,1,1
2109.12186v1.pdf,,11,,1
2109.12421v1.pdf,,1,,1
2109.13168v2.pdf,,2,,1
2109.13212v2.pdf,,1,,1
2109.13406v1.pdf,,7,,1
2109.14442v2.pdf,,1,,1
2109.14646v2.pdf,1,4,,
2109.14735v2.pdf,,3,1,
2111.00648v1.pdf,,1,,1
2111.00805v1.pdf,,1,,1
2111.01154v1.pdf,1,3,,
2111.01860v2.pdf,,1,1,
2111.02291v1.pdf,,1,,1
2111.02382v1.pdf,,2,,1
2111.02425v1.pdf,,3,,1
2111.03249v1.pdf,1,1,,
2111.03356v1.pdf,3,2,,
2111.03675v1.pdf,1,1,,
2111.04005v1.pdf,1,1,,
2111.04771v2.pdf,,1,1,
2111.04837v1.pdf,,1,,2
2111.05439v2.pdf,1,2,,
2111.05969v1.pdf,,2,,1
2111.06991v1.pdf,,1,,1
2111.09127v1.pdf,,1,,6
2112.00224v1.pdf,,1,2,
2112.00721v2.pdf,,1,1,
2112.01132v1.pdf,1,1,,
2112.01273v1.pdf,,2,,1
2112.01315v1.pdf,1,1,,
2112.01589v2.pdf,,2,1,
2112.02556v1.pdf,1,1,,
2112.03189v2.pdf,,1,1,
2112.03370v1.pdf,,2,,1
2112.03433v1.pdf,1,2,,
2112.03622v1.pdf,,5,1,
2112.04123v1.pdf,,1,1,
2112.05165v1.pdf,3,2,,
2112.05804v2.pdf,,1,1,
2112.06049v1.pdf,1,1,,
2112.06566v2.pdf,,3,,1
2112.07259v1.pdf,1,2,,
2112.07364v1.pdf,,1,1,
2112.07573v1.pdf,1,1,,
2112.07681v1.pdf,1,2,,
2112.08423v2.pdf,1,2,,
2112.09138v1.pdf,1,1,,
2112.09140v1.pdf,,1,1,
2112.10469v1.pdf,1,4,,
2112.10517v1.pdf,,3,1,
2112.10934v1.pdf,,1,,1
2112.11122v1.pdf,,3,,1
2112.11696v1.pdf,1,9,,1
2112.11879v2.pdf,,1,,1
2112.11947v1.pdf,,1,,1
2112.11958v1.pdf,,1,1,
2112.12928v1.pdf,,4,,1
