Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2019-6110,SourceForge,0,0,0,0,0,0,0,0,0
2019-6110,GitHub,0,0,0,0,0,0,0,0,0
2019-6110,GitLab,0,0,0,0,0,0,0,0,0
2019-6110,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3312,SourceForge,0,0,0,0,0,0,0,0,0
2019-3312,GitHub,0,0,0,0,0,0,0,0,0
2019-3312,GitLab,0,0,0,0,0,0,0,0,0
2019-3312,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3607,SourceForge,0,0,0,0,0,0,0,0,0
2019-3607,GitHub,0,0,0,0,0,0,0,0,0
2019-3607,GitLab,0,0,0,0,0,0,0,0,0
2019-3607,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6405,SourceForge,0,0,0,0,0,0,0,0,0
2019-6405,GitHub,0,0,0,0,0,0,0,0,0
2019-6405,GitLab,0,0,0,0,0,0,0,0,0
2019-6405,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4711,SourceForge,0,0,0,0,0,0,0,0,0
2019-4711,GitHub,0,0,0,0,0,0,0,0,0
2019-4711,GitLab,0,0,0,0,0,0,0,0,0
2019-4711,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1410,SourceForge,1.0588235294117647,1,0.23529411764705882,1.0,1.0,1.0,0.0035080478745356997,1,2
2020-1410,GitHub,1,1.0,0.0,1.0,1.0,1.0,0.0012381345439537762,1,1
2020-1410,GitLab,0,0,0,0,0,0,0,0,0
2020-1410,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5803,SourceForge,0,0,0,0,0,0,0,0,0
2019-5803,GitHub,0,0,0,0,0,0,0,0,0
2019-5803,GitLab,0,0,0,0,0,0,0,0,0
2019-5803,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0201,SourceForge,0,0,0,0,0,0,0,0,0
2020-0201,GitHub,0,0,0,0,0,0,0,0,0
2020-0201,GitLab,0,0,0,0,0,0,0,0,0
2020-0201,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1806,SourceForge,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.003110419906687403,1,2
2020-1806,GitHub,1.472972972972973,1.0,0.774997349131874,1.0,1.0,2.0,0.009590461378952825,1,4
2020-1806,GitLab,0,0,0,0,0,0,0,0,0
2020-1806,Bitbucket,1.3333333333333333,1,0.4714045207910317,1.0,1.0,2.0,0.00038880248833592535,1,2
2019-4204,SourceForge,0,0,0,0,0,0,0,0,0
2019-4204,GitHub,0,0,0,0,0,0,0,0,0
2019-4204,GitLab,0,0,0,0,0,0,0,0,0
2019-4204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1006,SourceForge,0,0,0,0,0,0,0,0,0
2019-1006,GitHub,0,0,0,0,0,0,0,0,0
2019-1006,GitLab,0,0,0,0,0,0,0,0,0
2019-1006,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2807,SourceForge,0,0,0,0,0,0,0,0,0
2019-2807,GitHub,0,0,0,0,0,0,0,0,0
2019-2807,GitLab,0,0,0,0,0,0,0,0,0
2019-2807,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8509,SourceForge,0,0,0,0,0,0,0,0,0
2019-8509,GitHub,0,0,0,0,0,0,0,0,0
2019-8509,GitLab,0,0,0,0,0,0,0,0,0
2019-8509,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7306,SourceForge,0,0,0,0,0,0,0,0,0
2019-7306,GitHub,0,0,0,0,0,0,0,0,0
2019-7306,GitLab,0,0,0,0,0,0,0,0,0
2019-7306,Bitbucket,0,0,0,0,0,0,0,0,0
2020-2007,SourceForge,1.1333333333333333,1.0,0.33993463423951903,1.0,1.0,1.0,0.0025016677785190127,1,2
2020-2007,GitHub,1.5493827160493827,1.0,1.3078701427582744,1.0,1.0,2.0,0.027018012008005337,1,11
2020-2007,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.000333555703802535,1,1
2020-2007,Bitbucket,1.1,1.0,0.3,1.0,1.0,1.0,0.0008338892595063375,1,2
2019-6901,SourceForge,0,0,0,0,0,0,0,0,0
2019-6901,GitHub,0,0,0,0,0,0,0,0,0
2019-6901,GitLab,0,0,0,0,0,0,0,0,0
2019-6901,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2411,SourceForge,0,0,0,0,0,0,0,0,0
2019-2411,GitHub,0,0,0,0,0,0,0,0,0
2019-2411,GitLab,0,0,0,0,0,0,0,0,0
2019-2411,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6002,SourceForge,0,0,0,0,0,0,0,0,0
2019-6002,GitHub,0,0,0,0,0,0,0,0,0
2019-6002,GitLab,0,0,0,0,0,0,0,0,0
2019-6002,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5507,SourceForge,0,0,0,0,0,0,0,0,0
2019-5507,GitHub,0,0,0,0,0,0,0,0,0
2019-5507,GitLab,0,0,0,0,0,0,0,0,0
2019-5507,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0606,SourceForge,0,0,0,0,0,0,0,0,0
2020-0606,GitHub,0,0,0,0,0,0,0,0,0
2020-0606,GitLab,0,0,0,0,0,0,0,0,0
2020-0606,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4603,SourceForge,0,0,0,0,0,0,0,0,0
2019-4603,GitHub,0,0,0,0,0,0,0,0,0
2019-4603,GitLab,0,0,0,0,0,0,0,0,0
2019-4603,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5911,SourceForge,0,0,0,0,0,0,0,0,0
2019-5911,GitHub,0,0,0,0,0,0,0,0,0
2019-5911,GitLab,0,0,0,0,0,0,0,0,0
2019-5911,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0210,SourceForge,0,0,0,0,0,0,0,0,0
2019-0210,GitHub,0,0,0,0,0,0,0,0,0
2019-0210,GitLab,0,0,0,0,0,0,0,0,0
2019-0210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5012,SourceForge,0,0,0,0,0,0,0,0,0
2019-5012,GitHub,0,0,0,0,0,0,0,0,0
2019-5012,GitLab,0,0,0,0,0,0,0,0,0
2019-5012,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7310,SourceForge,0,0,0,0,0,0,0,0,0
2019-7310,GitHub,0,0,0,0,0,0,0,0,0
2019-7310,GitLab,0,0,0,0,0,0,0,0,0
2019-7310,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2112,SourceForge,0,0,0,0,0,0,0,0,0
2019-2112,GitHub,0,0,0,0,0,0,0,0,0
2019-2112,GitLab,0,0,0,0,0,0,0,0,0
2019-2112,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6501,SourceForge,0,0,0,0,0,0,0,0,0
2019-6501,GitHub,0,0,0,0,0,0,0,0,0
2019-6501,GitLab,0,0,0,0,0,0,0,0,0
2019-6501,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3703,SourceForge,0,0,0,0,0,0,0,0,0
2019-3703,GitHub,0,0,0,0,0,0,0,0,0
2019-3703,GitLab,0,0,0,0,0,0,0,0,0
2019-3703,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2811,SourceForge,0,0,0,0,0,0,0,0,0
2019-2811,GitHub,0,0,0,0,0,0,0,0,0
2019-2811,GitLab,0,0,0,0,0,0,0,0,0
2019-2811,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8909,SourceForge,0,0,0,0,0,0,0,0,0
2019-8909,GitHub,0,0,0,0,0,0,0,0,0
2019-8909,GitLab,0,0,0,0,0,0,0,0,0
2019-8909,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2407,SourceForge,0,0,0,0,0,0,0,0,0
2019-2407,GitHub,0,0,0,0,0,0,0,0,0
2019-2407,GitLab,0,0,0,0,0,0,0,0,0
2019-2407,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7605,SourceForge,0,0,0,0,0,0,0,0,0
2019-7605,GitHub,0,0,0,0,0,0,0,0,0
2019-7605,GitLab,0,0,0,0,0,0,0,0,0
2019-7605,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1102,SourceForge,0,0,0,0,0,0,0,0,0
2019-1102,GitHub,0,0,0,0,0,0,0,0,0
2019-1102,GitLab,0,0,0,0,0,0,0,0,0
2019-1102,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1001,SourceForge,1.2307692307692308,1,0.42132504423474315,1.0,1.0,1.5,0.008807588075880758,1,2
2020-1001,GitHub,0,0,0,0,0,0,0,0,0
2020-1001,GitLab,0,0,0,0,0,0,0,0,0
2020-1001,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1801,SourceForge,0,0,0,0,0,0,0,0,0
2019-1801,GitHub,0,0,0,0,0,0,0,0,0
2019-1801,GitLab,0,0,0,0,0,0,0,0,0
2019-1801,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5511,SourceForge,0,0,0,0,0,0,0,0,0
2019-5511,GitHub,0,0,0,0,0,0,0,0,0
2019-5511,GitLab,0,0,0,0,0,0,0,0,0
2019-5511,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1902,SourceForge,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.003205128205128205,1,2
2020-1902,GitHub,1.48,1,0.854166260162505,1.0,1.0,2.0,0.010016025641025642,1,5
2020-1902,GitLab,2,2,2,2,2,2,0.00013354700854700856,2,2
2020-1902,Bitbucket,1.3333333333333333,1.0,0.7453559924999299,1.0,1.0,1.5,0.0008012820512820513,1,3
2020-0305,SourceForge,0,0,0,0,0,0,0,0,0
2020-0305,GitHub,0,0,0,0,0,0,0,0,0
2020-0305,GitLab,0,0,0,0,0,0,0,0,0
2020-0305,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5004,SourceForge,0,0,0,0,0,0,0,0,0
2019-5004,GitHub,0,0,0,0,0,0,0,0,0
2019-5004,GitLab,0,0,0,0,0,0,0,0,0
2019-5004,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5907,SourceForge,0,0,0,0,0,0,0,0,0
2019-5907,GitHub,0,0,0,0,0,0,0,0,0
2019-5907,GitLab,0,0,0,0,0,0,0,0,0
2019-5907,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9709,SourceForge,0,0,0,0,0,0,0,0,0
2019-9709,GitHub,0,0,0,0,0,0,0,0,0
2019-9709,GitLab,0,0,0,0,0,0,0,0,0
2019-9709,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3304,SourceForge,0,0,0,0,0,0,0,0,0
2019-3304,GitHub,0,0,0,0,0,0,0,0,0
2019-3304,GitLab,0,0,0,0,0,0,0,0,0
2019-3304,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6106,SourceForge,0,0,0,0,0,0,0,0,0
2019-6106,GitHub,0,0,0,0,0,0,0,0,0
2019-6106,GitLab,0,0,0,0,0,0,0,0,0
2019-6106,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6805,SourceForge,0,0,0,0,0,0,0,0,0
2019-6805,GitHub,0,0,0,0,0,0,0,0,0
2019-6805,GitLab,0,0,0,0,0,0,0,0,0
2019-6805,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7202,SourceForge,0,0,0,0,0,0,0,0,0
2019-7202,GitHub,0,0,0,0,0,0,0,0,0
2019-7202,GitLab,0,0,0,0,0,0,0,0,0
2019-7202,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3611,SourceForge,0,0,0,0,0,0,0,0,0
2019-3611,GitHub,0,0,0,0,0,0,0,0,0
2019-3611,GitLab,0,0,0,0,0,0,0,0,0
2019-3611,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2903,SourceForge,0,0,0,0,0,0,0,0,0
2019-2903,GitHub,0,0,0,0,0,0,0,0,0
2019-2903,GitLab,0,0,0,0,0,0,0,0,0
2019-2903,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4707,SourceForge,0,0,0,0,0,0,0,0,0
2019-4707,GitHub,0,0,0,0,0,0,0,0,0
2019-4707,GitLab,0,0,0,0,0,0,0,0,0
2019-4707,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1406,SourceForge,1.1764705882352942,1,0.3812200410828153,1.0,1.0,1.0,0.0038742023701002735,1,2
2020-1406,GitHub,1,1,0.0,1.0,1.0,1.0,0.0025068368277119417,1,1
2020-1406,GitLab,0,0,0,0,0,0,0,0,0
2020-1406,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.00045578851412944393,1,1
2019-1505,SourceForge,0,0,0,0,0,0,0,0,0
2019-1505,GitHub,0,0,0,0,0,0,0,0,0
2019-1505,GitLab,0,0,0,0,0,0,0,0,0
2019-1505,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1010,SourceForge,0,0,0,0,0,0,0,0,0
2019-1010,GitHub,0,0,0,0,0,0,0,0,0
2019-1010,GitLab,0,0,0,0,0,0,0,0,0
2019-1010,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4212,SourceForge,0,0,0,0,0,0,0,0,0
2019-4212,GitHub,0,0,0,0,0,0,0,0,0
2019-4212,GitLab,0,0,0,0,0,0,0,0,0
2019-4212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5403,SourceForge,0,0,0,0,0,0,0,0,0
2019-5403,GitHub,0,0,0,0,0,0,0,0,0
2019-5403,GitLab,0,0,0,0,0,0,0,0,0
2019-5403,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0702,SourceForge,0,0,0,0,0,0,0,0,0
2020-0702,GitHub,0,0,0,0,0,0,0,0,0
2020-0702,GitLab,0,0,0,0,0,0,0,0,0
2020-0702,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1810,SourceForge,1.2727272727272727,1.0,0.7496555682941201,1.0,1.0,1.0,0.002450707363261669,1,4
2020-1810,GitHub,1.5588235294117647,1.0,1.5815946867550665,1.0,1.0,1.0,0.01136237050239501,1,14
2020-1810,GitLab,1,1,1,1,1,1,0.00011139578923916676,1,1
2020-1810,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0006683747354350006,1,1
2019-4906,SourceForge,0,0,0,0,0,0,0,0,0
2019-4906,GitHub,0,0,0,0,0,0,0,0,0
2019-4906,GitLab,0,0,0,0,0,0,0,0,0
2019-4906,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1304,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.005090497737556561,1,1
2020-1304,GitHub,1.3333333333333333,1.0,0.4714045207910317,1.0,1.0,2.0,0.0016968325791855204,1,2
2020-1304,GitLab,0,0,0,0,0,0,0,0,0
2020-1304,Bitbucket,1,1,1,1,1,1,0.0002828054298642534,1,1
2019-4005,SourceForge,0,0,0,0,0,0,0,0,0
2019-4005,GitHub,0,0,0,0,0,0,0,0,0
2019-4005,GitLab,0,0,0,0,0,0,0,0,0
2019-4005,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1207,SourceForge,0,0,0,0,0,0,0,0,0
2019-1207,GitHub,0,0,0,0,0,0,0,0,0
2019-1207,GitLab,0,0,0,0,0,0,0,0,0
2019-1207,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4510,SourceForge,0,0,0,0,0,0,0,0,0
2019-4510,GitHub,0,0,0,0,0,0,0,0,0
2019-4510,GitLab,0,0,0,0,0,0,0,0,0
2019-4510,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0103,SourceForge,0,0,0,0,0,0,0,0,0
2019-0103,GitHub,0,0,0,0,0,0,0,0,0
2019-0103,GitLab,0,0,0,0,0,0,0,0,0
2019-0103,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5301,SourceForge,0,0,0,0,0,0,0,0,0
2019-5301,GitHub,0,0,0,0,0,0,0,0,0
2019-5301,GitLab,0,0,0,0,0,0,0,0,0
2019-5301,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3406,SourceForge,0,0,0,0,0,0,0,0,0
2019-3406,GitHub,0,0,0,0,0,0,0,0,0
2019-3406,GitLab,0,0,0,0,0,0,0,0,0
2019-3406,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6604,SourceForge,0,0,0,0,0,0,0,0,0
2019-6604,GitHub,0,0,0,0,0,0,0,0,0
2019-6604,GitLab,0,0,0,0,0,0,0,0,0
2019-6604,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9908,SourceForge,0,0,0,0,0,0,0,0,0
2019-9908,GitHub,0,0,0,0,0,0,0,0,0
2019-9908,GitLab,0,0,0,0,0,0,0,0,0
2019-9908,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3810,SourceForge,0,0,0,0,0,0,0,0,0
2019-3810,GitHub,0,0,0,0,0,0,0,0,0
2019-3810,GitLab,0,0,0,0,0,0,0,0,0
2019-3810,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2702,SourceForge,0,0,0,0,0,0,0,0,0
2019-2702,GitHub,0,0,0,0,0,0,0,0,0
2019-2702,GitLab,0,0,0,0,0,0,0,0,0
2019-2702,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6311,SourceForge,0,0,0,0,0,0,0,0,0
2019-6311,GitHub,0,0,0,0,0,0,0,0,0
2019-6311,GitLab,0,0,0,0,0,0,0,0,0
2019-6311,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0912,SourceForge,0,0,0,0,0,0,0,0,0
2019-0912,GitHub,0,0,0,0,0,0,0,0,0
2019-0912,GitLab,0,0,0,0,0,0,0,0,0
2019-0912,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0811,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.008403361344537815,1,1
2020-0811,GitHub,0,0,0,0,0,0,0,0,0
2020-0811,GitLab,0,0,0,0,0,0,0,0,0
2020-0811,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4402,SourceForge,0,0,0,0,0,0,0,0,0
2019-4402,GitHub,0,0,0,0,0,0,0,0,0
2019-4402,GitLab,0,0,0,0,0,0,0,0,0
2019-4402,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1703,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.0019199122325836533,1,1
2020-1703,GitHub,1.446808510638298,1,0.8946296187927081,1.0,1.0,2.0,0.0064454196379594075,1,5
2020-1703,GitLab,0,0,0,0,0,0,0,0,0
2020-1703,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.00027427317608337906,1,1
2019-0011,SourceForge,0,0,0,0,0,0,0,0,0
2019-0011,GitHub,0,0,0,0,0,0,0,0,0
2019-0011,GitLab,0,0,0,0,0,0,0,0,0
2019-0011,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5706,SourceForge,0,0,0,0,0,0,0,0,0
2019-5706,GitHub,0,0,0,0,0,0,0,0,0
2019-5706,GitLab,0,0,0,0,0,0,0,0,0
2019-5706,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7412,SourceForge,0,0,0,0,0,0,0,0,0
2019-7412,GitHub,0,0,0,0,0,0,0,0,0
2019-7412,GitLab,0,0,0,0,0,0,0,0,0
2019-7412,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3902,SourceForge,0,0,0,0,0,0,0,0,0
2019-3902,GitHub,0,0,0,0,0,0,0,0,0
2019-3902,GitLab,0,0,0,0,0,0,0,0,0
2019-3902,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2610,SourceForge,0,0,0,0,0,0,0,0,0
2019-2610,GitHub,0,0,0,0,0,0,0,0,0
2019-2610,GitLab,0,0,0,0,0,0,0,0,0
2019-2610,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6203,SourceForge,0,0,0,0,0,0,0,0,0
2019-6203,GitHub,0,0,0,0,0,0,0,0,0
2019-6203,GitLab,0,0,0,0,0,0,0,0,0
2019-6203,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3001,SourceForge,0,0,0,0,0,0,0,0,0
2019-3001,GitHub,0,0,0,0,0,0,0,0,0
2019-3001,GitLab,0,0,0,0,0,0,0,0,0
2019-3001,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7804,SourceForge,0,0,0,0,0,0,0,0,0
2019-7804,GitHub,0,0,0,0,0,0,0,0,0
2019-7804,GitLab,0,0,0,0,0,0,0,0,0
2019-7804,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8708,SourceForge,0,0,0,0,0,0,0,0,0
2019-8708,GitHub,0,0,0,0,0,0,0,0,0
2019-8708,GitLab,0,0,0,0,0,0,0,0,0
2019-8708,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2305,SourceForge,0,0,0,0,0,0,0,0,0
2019-2305,GitHub,0,0,0,0,0,0,0,0,0
2019-2305,GitLab,0,0,0,0,0,0,0,0,0
2019-2305,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7107,SourceForge,0,0,0,0,0,0,0,0,0
2019-7107,GitHub,0,0,0,0,0,0,0,0,0
2019-7107,GitLab,0,0,0,0,0,0,0,0,0
2019-7107,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5205,SourceForge,0,0,0,0,0,0,0,0,0
2019-5205,GitHub,0,0,0,0,0,0,0,0,0
2019-5205,GitLab,0,0,0,0,0,0,0,0,0
2019-5205,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0007,SourceForge,0,0,0,0,0,0,0,0,0
2019-0007,GitHub,0,0,0,0,0,0,0,0,0
2019-0007,GitLab,0,0,0,0,0,0,0,0,0
2019-0007,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0807,SourceForge,1.4,1.0,0.916515138991168,1.0,1.0,1.25,0.015432098765432098,1,4
2020-0807,GitHub,0,0,0,0,0,0,0,0,0
2020-0807,GitLab,0,0,0,0,0,0,0,0,0
2020-0807,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4101,SourceForge,0,0,0,0,0,0,0,0,0
2019-4101,GitHub,0,0,0,0,0,0,0,0,0
2019-4101,GitLab,0,0,0,0,0,0,0,0,0
2019-4101,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0512,SourceForge,0,0,0,0,0,0,0,0,0
2019-0512,GitHub,0,0,0,0,0,0,0,0,0
2019-0512,GitLab,0,0,0,0,0,0,0,0,0
2019-0512,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4802,SourceForge,0,0,0,0,0,0,0,0,0
2019-4802,GitHub,0,0,0,0,0,0,0,0,0
2019-4802,GitLab,0,0,0,0,0,0,0,0,0
2019-4802,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5710,SourceForge,0,0,0,0,0,0,0,0,0
2019-5710,GitHub,0,0,0,0,0,0,0,0,0
2019-5710,GitLab,0,0,0,0,0,0,0,0,0
2019-5710,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2606,SourceForge,0,0,0,0,0,0,0,0,0
2019-2606,GitHub,0,0,0,0,0,0,0,0,0
2019-2606,GitLab,0,0,0,0,0,0,0,0,0
2019-2606,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7404,SourceForge,0,0,0,0,0,0,0,0,0
2019-7404,GitHub,0,0,0,0,0,0,0,0,0
2019-7404,GitLab,0,0,0,0,0,0,0,0,0
2019-7404,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7111,SourceForge,0,0,0,0,0,0,0,0,0
2019-7111,GitHub,0,0,0,0,0,0,0,0,0
2019-7111,GitLab,0,0,0,0,0,0,0,0,0
2019-7111,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7812,SourceForge,0,0,0,0,0,0,0,0,0
2019-7812,GitHub,0,0,0,0,0,0,0,0,0
2019-7812,GitLab,0,0,0,0,0,0,0,0,0
2019-7812,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3502,SourceForge,0,0,0,0,0,0,0,0,0
2019-3502,GitHub,0,0,0,0,0,0,0,0,0
2019-3502,GitLab,0,0,0,0,0,0,0,0,0
2019-3502,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1312,SourceForge,1.2,1.0,0.4,1.0,1.0,1.25,0.0024189646831156266,1,2
2020-1312,GitHub,2,2.0,0.0,2.0,2.0,2.0,0.0004837929366231253,2,2
2020-1312,GitLab,0,0,0,0,0,0,0,0,0
2020-1312,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0004837929366231253,1,1
2019-4910,SourceForge,0,0,0,0,0,0,0,0,0
2019-4910,GitHub,0,0,0,0,0,0,0,0,0
2019-4910,GitLab,0,0,0,0,0,0,0,0,0
2019-4910,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5602,SourceForge,0,0,0,0,0,0,0,0,0
2019-5602,GitHub,0,0,0,0,0,0,0,0,0
2019-5602,GitLab,0,0,0,0,0,0,0,0,0
2019-5602,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4506,SourceForge,0,0,0,0,0,0,0,0,0
2019-4506,GitHub,0,0,0,0,0,0,0,0,0
2019-4506,GitLab,0,0,0,0,0,0,0,0,0
2019-4506,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1607,SourceForge,1.1,1.0,0.3,1.0,1.0,1.0,0.0030595074193054917,1,2
2020-1607,GitHub,1.2826086956521738,1.0,0.7420020941685223,1.0,1.0,1.0,0.007036867064402631,1,5
2020-1607,GitLab,0,0,0,0,0,0,0,0,0
2020-1607,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.0007648768548263729,1,1
2019-1704,SourceForge,0,0,0,0,0,0,0,0,0
2019-1704,GitHub,0,0,0,0,0,0,0,0,0
2019-1704,GitLab,0,0,0,0,0,0,0,0,0
2019-1704,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7003,SourceForge,0,0,0,0,0,0,0,0,0
2019-7003,GitHub,0,0,0,0,0,0,0,0,0
2019-7003,GitLab,0,0,0,0,0,0,0,0,0
2019-7003,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6612,SourceForge,0,0,0,0,0,0,0,0,0
2019-6612,GitHub,0,0,0,0,0,0,0,0,0
2019-6612,GitLab,0,0,0,0,0,0,0,0,0
2019-6612,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3410,SourceForge,0,0,0,0,0,0,0,0,0
2019-3410,GitHub,0,0,0,0,0,0,0,0,0
2019-3410,GitLab,0,0,0,0,0,0,0,0,0
2019-3410,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3105,SourceForge,0,0,0,0,0,0,0,0,0
2019-3105,GitHub,0,0,0,0,0,0,0,0,0
2019-3105,GitLab,0,0,0,0,0,0,0,0,0
2019-3105,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9508,SourceForge,0,0,0,0,0,0,0,0,0
2019-9508,GitHub,0,0,0,0,0,0,0,0,0
2019-9508,GitLab,0,0,0,0,0,0,0,0,0
2019-9508,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6307,SourceForge,0,0,0,0,0,0,0,0,0
2019-6307,GitHub,0,0,0,0,0,0,0,0,0
2019-6307,GitLab,0,0,0,0,0,0,0,0,0
2019-6307,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3806,SourceForge,0,0,0,0,0,0,0,0,0
2019-3806,GitHub,0,0,0,0,0,0,0,0,0
2019-3806,GitLab,0,0,0,0,0,0,0,0,0
2019-3806,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4208,SourceForge,0,0,0,0,0,0,0,0,0
2019-4208,GitHub,0,0,0,0,0,0,0,0,0
2019-4208,GitLab,0,0,0,0,0,0,0,0,0
2019-4208,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1109,SourceForge,1.1428571428571428,1,0.3499271061118826,1.0,1.0,1.0,0.002959830866807611,1,2
2020-1109,GitHub,1,1,1,1,1,1,0.00042283298097251583,1,1
2020-1109,GitLab,0,0,0,0,0,0,0,0,0
2020-1109,Bitbucket,1,1,1,1,1,1,0.00042283298097251583,1,1
2019-1909,SourceForge,0,0,0,0,0,0,0,0,0
2019-1909,GitHub,0,0,0,0,0,0,0,0,0
