Directory,URLCount,Category
1901-07,0,SourceForge
1901-07,0,GitHub
1901-07,0,GitLab
1901-07,0,Bitbucket
1904-12,0,Total
1904-12,0,SourceForge
1904-12,0,GitHub
1904-12,0,GitLab
1904-12,0,Bitbucket
1949-02,0,Total
1949-02,0,SourceForge
1949-02,0,GitHub
1949-02,0,GitLab
1949-02,0,Bitbucket
2005-11,176,Total
2005-11,1,SourceForge
2005-11,0,GitHub
2005-11,0,GitLab
2005-11,0,Bitbucket
1956-10,0,Total
1956-10,0,SourceForge
1956-10,0,GitHub
1956-10,0,GitLab
1956-10,0,Bitbucket
1912-03,0,Total
1912-03,0,SourceForge
1912-03,0,GitHub
1912-03,0,GitLab
1912-03,0,Bitbucket
1940-01,0,Total
1940-01,0,SourceForge
1940-01,0,GitHub
1940-01,0,GitLab
1940-01,0,Bitbucket
2007-06,315,Total
2007-06,2,SourceForge
2007-06,0,GitHub
2007-06,0,GitLab
2007-06,0,Bitbucket
1954-07,0,Total
1954-07,0,SourceForge
1954-07,0,GitHub
1954-07,0,GitLab
1954-07,0,Bitbucket
1906-05,0,Total
1906-05,0,SourceForge
1906-05,0,GitHub
1906-05,0,GitLab
1906-05,0,Bitbucket
1903-10,0,Total
1903-10,0,SourceForge
1903-10,0,GitHub
1903-10,0,GitLab
1903-10,0,Bitbucket
1951-12,0,Total
1951-12,0,SourceForge
1951-12,0,GitHub
1951-12,0,GitLab
1951-12,0,Bitbucket
1915-01,0,Total
1915-01,0,SourceForge
1915-01,0,GitHub
1915-01,0,GitLab
1915-01,0,Bitbucket
2014-02,13382,Total
2014-02,15,SourceForge
2014-02,9,GitHub
2014-02,0,GitLab
2014-02,0,Bitbucket
1947-03,0,Total
1947-03,0,SourceForge
1947-03,0,GitHub
1947-03,0,GitLab
1947-03,0,Bitbucket
1958-11,0,Total
1958-11,0,SourceForge
1958-11,0,GitHub
1958-11,0,GitLab
1958-11,0,Bitbucket
1920-04,0,Total
1920-04,0,SourceForge
1920-04,0,GitHub
1920-04,0,GitLab
1920-04,0,Bitbucket
1984-09,0,Total
1984-09,0,SourceForge
1984-09,0,GitHub
1984-09,0,GitLab
1984-09,0,Bitbucket
2021-07,81637,Total
2021-07,61,SourceForge
2021-07,537,GitHub
2021-07,9,GitLab
2021-07,12,Bitbucket
1972-06,0,Total
1972-06,0,SourceForge
1972-06,0,GitHub
1972-06,0,GitLab
1972-06,0,Bitbucket
1929-07,0,Total
1929-07,0,SourceForge
1929-07,0,GitHub
1929-07,0,GitLab
1929-07,0,Bitbucket
1961-02,0,Total
1961-02,0,SourceForge
1961-02,0,GitHub
1961-02,0,GitLab
1961-02,0,Bitbucket
1968-01,0,Total
1968-01,0,SourceForge
1968-01,0,GitHub
1968-01,0,GitLab
1968-01,0,Bitbucket
1925-11,0,Total
1925-11,0,SourceForge
1925-11,0,GitHub
1925-11,0,GitLab
1925-11,0,Bitbucket
1902-02,0,Total
1902-02,0,SourceForge
1902-02,0,GitHub
1902-02,0,GitLab
1902-02,0,Bitbucket
2003-01,83,Total
2003-01,0,SourceForge
2003-01,0,GitHub
2003-01,0,GitLab
2003-01,0,Bitbucket
2015-10,16534,Total
2015-10,24,SourceForge
2015-10,21,GitHub
2015-10,0,GitLab
2015-10,0,Bitbucket
1946-11,0,Total
1946-11,0,SourceForge
1946-11,0,GitHub
1946-11,0,GitLab
1946-11,0,Bitbucket
1959-03,0,Total
1959-03,0,SourceForge
1959-03,0,GitHub
1959-03,0,GitLab
1959-03,0,Bitbucket
1943-04,0,Total
1943-04,0,SourceForge
1943-04,0,GitHub
1943-04,0,GitLab
1943-04,0,Bitbucket
2010-05,1441,Total
2010-05,6,SourceForge
2010-05,1,GitHub
2010-05,0,GitLab
2010-05,0,Bitbucket
1911-06,0,Total
1911-06,0,SourceForge
1911-06,0,GitHub
1911-06,0,GitLab
1911-06,0,Bitbucket
2019-06,39350,Total
2019-06,44,SourceForge
2019-06,154,GitHub
2019-06,0,GitLab
2019-06,6,Bitbucket
1918-05,0,Total
1918-05,0,SourceForge
1918-05,0,GitHub
1918-05,0,GitLab
1918-05,0,Bitbucket
1960-10,0,Total
1960-10,0,SourceForge
1960-10,0,GitHub
1960-10,0,GitLab
1960-10,0,Bitbucket
1932-12,0,Total
1932-12,0,SourceForge
1932-12,0,GitHub
1932-12,0,GitLab
1932-12,0,Bitbucket
1976-01,0,Total
1976-01,0,SourceForge
1976-01,0,GitHub
1976-01,0,GitLab
1976-01,0,Bitbucket
1924-03,0,Total
1924-03,0,SourceForge
1924-03,0,GitHub
1924-03,0,GitLab
1924-03,0,Bitbucket
1937-07,0,Total
1937-07,0,SourceForge
1937-07,0,GitHub
1937-07,0,GitLab
1937-07,0,Bitbucket
1965-05,0,Total
1965-05,0,SourceForge
1965-05,0,GitHub
1965-05,0,GitLab
1965-05,0,Bitbucket
2015-06,16176,Total
2015-06,31,SourceForge
2015-06,27,GitHub
2015-06,0,GitLab
2015-06,1,Bitbucket
1946-07,0,Total
1946-07,0,SourceForge
1946-07,0,GitHub
1946-07,0,GitLab
1946-07,0,Bitbucket
1914-05,0,Total
1914-05,0,SourceForge
1914-05,0,GitHub
1914-05,0,GitLab
1914-05,0,Bitbucket
1907-01,0,Total
1907-01,0,SourceForge
1907-01,0,GitHub
1907-01,0,GitLab
1907-01,0,Bitbucket
2006-02,105,Total
2006-02,0,SourceForge
2006-02,0,GitHub
2006-02,0,GitLab
2006-02,0,Bitbucket
1955-03,0,Total
1955-03,0,SourceForge
1955-03,0,GitHub
1955-03,0,GitLab
1955-03,0,Bitbucket
2019-10,39578,Total
2019-10,26,SourceForge
2019-10,173,GitHub
2019-10,3,GitLab
2019-10,2,Bitbucket
1911-10,0,Total
1911-10,0,SourceForge
1911-10,0,GitHub
1911-10,0,GitLab
1911-10,0,Bitbucket
1943-12,0,Total
1943-12,0,SourceForge
1943-12,0,GitHub
1943-12,0,GitLab
1943-12,0,Bitbucket
1969-05,0,Total
1969-05,0,SourceForge
1969-05,0,GitHub
1969-05,0,GitLab
1969-05,0,Bitbucket
1996-09,1,Total
1996-09,0,SourceForge
1996-09,0,GitHub
1996-09,0,GitLab
1996-09,0,Bitbucket
1932-04,0,Total
1932-04,0,SourceForge
1932-04,0,GitHub
1932-04,0,GitLab
1932-04,0,Bitbucket
1960-06,0,Total
1960-06,0,SourceForge
1960-06,0,GitHub
1960-06,0,GitLab
1960-06,0,Bitbucket
1937-11,0,Total
1937-11,0,SourceForge
1937-11,0,GitHub
1937-11,0,GitLab
1937-11,0,Bitbucket
1928-03,0,Total
1928-03,0,SourceForge
1928-03,0,GitHub
1928-03,0,GitLab
1928-03,0,Bitbucket
2020-03,39001,Total
2020-03,22,SourceForge
2020-03,240,GitHub
2020-03,3,GitLab
2020-03,4,Bitbucket
1973-02,0,Total
1973-02,0,SourceForge
1973-02,0,GitHub
1973-02,0,GitLab
1973-02,0,Bitbucket
1919-01,0,Total
1919-01,0,SourceForge
1919-01,0,GitHub
1919-01,0,GitLab
1919-01,0,Bitbucket
2007-10,326,Total
2007-10,0,SourceForge
2007-10,0,GitHub
2007-10,0,GitLab
2007-10,0,Bitbucket
1954-11,0,Total
1954-11,0,SourceForge
1954-11,0,GitHub
1954-11,0,GitLab
1954-11,0,Bitbucket
2018-02,24090,Total
2018-02,19,SourceForge
2018-02,97,GitHub
2018-02,0,GitLab
2018-02,4,Bitbucket
1910-02,0,Total
1910-02,0,SourceForge
1910-02,0,GitHub
1910-02,0,GitLab
1910-02,0,Bitbucket
2011-01,4187,Total
2011-01,16,SourceForge
2011-01,0,GitHub
2011-01,0,GitLab
2011-01,0,Bitbucket
1958-07,0,Total
1958-07,0,SourceForge
1958-07,0,GitHub
1958-07,0,GitLab
1958-07,0,Bitbucket
1951-04,0,Total
1951-04,0,SourceForge
1951-04,0,GitHub
1951-04,0,GitLab
