Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2020-09,GitHub,1.4416535845107274,1,1.0545667986161718,1.0,1.0,2.0,0.3047846889952153,1,15
2020-09,GitLab,1.275,1.0,0.7741931283601011,1.0,1.0,1.0,0.006379585326953748,1,5
2020-09,Bitbucket,1.1666666666666667,1.0,0.45338235029118146,1.0,1.0,1.0,0.004784688995215311,1,3
2018-08,SourceForge,1.0588235294117647,1,0.23529411764705882,1.0,1.0,1.0,0.007783882783882784,1,2
2018-08,GitHub,1.3942505133470227,1,0.8719963423210542,1.0,1.0,2.0,0.222985347985348,1,8
2018-08,GitLab,1.1666666666666667,1.0,0.37267799624996495,1.0,1.0,1.25,0.0027472527472527475,1,2
2018-08,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.005494505494505495,1,1
2014-08,SourceForge,1.0769230769230769,1,0.2664693550105965,1.0,1.0,1.0,0.01951951951951952,1,2
2014-08,GitHub,1.3703703703703705,1.0,0.9679358774349616,1.0,1.0,1.0,0.02702702702702703,1,7
2014-08,GitLab,1,1,1,1,1,1,0.0005005005005005005,1,1
2014-08,Bitbucket,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.002002002002002002,1,2
2016-09,SourceForge,0,0,0,0,0,0,0,0,0
2016-09,GitHub,0,0,0,0,0,0,0,0,0
2016-09,GitLab,0,0,0,0,0,0,0,0,0
2016-09,Bitbucket,0,0,0,0,0,0,0,0,0
2008-09,SourceForge,1.0714285714285714,1.0,0.25753937681885636,1.0,1.0,1.0,0.011254019292604502,1,2
2008-09,GitHub,0,0,0,0,0,0,0,0,0
2008-09,GitLab,0,0,0,0,0,0,0,0,0
2008-09,Bitbucket,0,0,0,0,0,0,0,0,0
2020-05,SourceForge,1.0975609756097562,1,0.2967201234291814,1.0,1.0,1.0,0.006825370401198602,1,2
2020-05,GitHub,1.507927829414981,1,1.2308977921746678,1.0,1.0,2.0,0.30447810887298155,1,23
2020-05,GitLab,1.1785714285714286,1.0,0.6575697371257846,1.0,1.0,1.0,0.004661228566672216,1,4
2020-05,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.003495921425004162,1,1
2014-12,SourceForge,1.2291666666666667,1.0,0.46724294775012093,1.0,1.0,1.0,0.019647973802701595,1,3
2014-12,GitHub,1.28099173553719,1,0.670797483891009,1.0,1.0,1.0,0.04952926729431027,1,5
2014-12,GitLab,0,0,0,0,0,0,0,0,0
2014-12,Bitbucket,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.001637331150225133,1,2
