Directory,URICount,Category
2010-02,0.0,arXiv GitLab
2010-02,0.0,arXiv Bitbucket
2020-12,3.7567311936439878,arXiv In-Scope URI
2020-12,0.00422473043697585,arXiv SourceForge
2020-12,0.3360237089349896,arXiv GitHub
2020-12,0.00466612018412258,arXiv GitLab
2020-12,0.002900561195535658,arXiv Bitbucket
2014-05,2.2050734647745824,arXiv In-Scope URI
2014-05,0.008037171920130605,arXiv SourceForge
2014-05,0.019465025744066305,arXiv GitHub
2014-05,0.0005023232450081628,arXiv GitLab
2014-05,0.002762777847544895,arXiv Bitbucket
2011-10,1.5288670235855881,arXiv In-Scope URI
2011-10,0.0060772681232817245,arXiv SourceForge
2011-10,0.0014469686007813631,arXiv GitHub
2011-10,0.0,arXiv GitLab
2011-10,0.0001446968600781363,arXiv Bitbucket
2011-06,1.3196217494089835,arXiv In-Scope URI
2011-06,0.0058313632781717886,arXiv SourceForge
2011-06,0.0014184397163120568,arXiv GitHub
2011-06,0.0,arXiv GitLab
2011-06,0.00047281323877068556,arXiv Bitbucket
2018-05,3.1930996104618807,arXiv In-Scope URI
2018-05,0.00484935209476111,arXiv SourceForge
2018-05,0.18109547658796407,arXiv GitHub
2018-05,0.0017489466571269576,arXiv GitLab
2018-05,0.0031799030129581046,arXiv Bitbucket
2015-01,1.8560759493670886,arXiv In-Scope URI
2015-01,0.007848101265822785,arXiv SourceForge
2015-01,0.02291139240506329,arXiv GitHub
2015-01,0.0,arXiv GitLab
2015-01,0.0017721518987341772,arXiv Bitbucket
2020-04,3.7194618356200877,arXiv In-Scope URI
2020-04,0.005994405221792993,arXiv SourceForge
2020-04,0.33941654455841214,arXiv GitHub
2020-04,0.003729852138004529,arXiv GitLab
2020-04,0.0028639936059677634,arXiv Bitbucket
2008-08,1.3455157489781198,arXiv In-Scope URI
2008-08,0.002644866554460207,arXiv SourceForge
2008-08,0.0,arXiv GitHub
2008-08,0.0,arXiv GitLab
2008-08,0.0,arXiv Bitbucket
2016-08,2.4516774050211065,arXiv In-Scope URI
2016-08,0.01088646967340591,arXiv SourceForge
2016-08,0.06942901577427238,arXiv GitHub
2016-08,0.00022217285047767163,arXiv GitLab
2016-08,0.0045545434347922685,arXiv Bitbucket
2014-09,1.9643392960184651,arXiv In-Scope URI
2014-09,0.007039815349105597,arXiv SourceForge
2014-09,0.016503173687247547,arXiv GitHub
2014-09,0.0,arXiv GitLab
2014-09,0.002308136180034622,arXiv Bitbucket
2018-09,3.214208923132055,arXiv In-Scope URI
2018-09,0.006629636265902168,arXiv SourceForge
2018-09,0.18813832646479126,arXiv GitHub
2018-09,0.0018813832646479125,arXiv GitLab
2018-09,0.004389894284178463,arXiv Bitbucket
2020-08,3.9460008709536942,arXiv In-Scope URI
2020-08,0.005298301640296124,arXiv SourceForge
2020-08,0.31180142255770066,arXiv GitHub
2020-08,0.004282188996951662,arXiv GitLab
2020-08,0.00261286108288576,arXiv Bitbucket
2020-09,4.189798259226773,arXiv In-Scope URI
2020-09,0.005667633762903987,arXiv SourceForge
2020-09,0.322852708993995,arXiv GitHub
2020-09,0.00499291545779637,arXiv GitLab
2020-09,0.003643478847581135,arXiv Bitbucket
2018-08,3.1316637510358163,arXiv In-Scope URI
2018-08,0.005524353190313968,arXiv SourceForge
2018-08,0.18515790442868982,arXiv GitHub
2018-08,0.0019335236166098885,arXiv GitLab
2018-08,0.00340668446736028,arXiv Bitbucket
2014-08,1.879606188466948,arXiv In-Scope URI
2014-08,0.007032348804500703,arXiv SourceForge
2014-08,0.017018284106891702,arXiv GitHub
2014-08,0.00028129395218002813,arXiv GitLab
2014-08,0.0016877637130801688,arXiv Bitbucket
2016-09,2.7677013593020896,arXiv In-Scope URI
2016-09,0.006695069993913573,arXiv SourceForge
2016-09,0.06887806857374722,arXiv GitHub
2016-09,0.0002028809089064719,arXiv GitLab
2016-09,0.004361939541489146,arXiv Bitbucket
2008-09,0.9825955353764662,arXiv In-Scope URI
2008-09,0.00340522133938706,arXiv SourceForge
2008-09,0.0,arXiv GitHub
2008-09,0.0,arXiv GitLab
2008-09,0.0,arXiv Bitbucket
2020-05,4.1347604485219165,arXiv In-Scope URI
2020-05,0.005028882093102277,arXiv SourceForge
2020-05,0.3344206591913014,arXiv GitHub
2020-05,0.004892966360856269,arXiv GitLab
2020-05,0.0024464831804281344,arXiv Bitbucket
2014-12,1.8387797074954295,arXiv In-Scope URI
2014-12,0.008569469835466179,arXiv SourceForge
2014-12,0.026851005484460694,arXiv GitHub
2014-12,0.0,arXiv GitLab
2014-12,0.0015996343692870202,arXiv Bitbucket
2011-07,1.3458160729080364,arXiv In-Scope URI
2011-07,0.010770505385252692,arXiv SourceForge
2011-07,0.001988400994200497,arXiv GitHub
2011-07,0.0,arXiv GitLab
2011-07,0.0,arXiv Bitbucket
2018-04,3.059248809733733,arXiv In-Scope URI
2018-04,0.005819079527420208,arXiv SourceForge
2018-04,0.16496208781520014,arXiv GitHub
2018-04,0.0014988538176688416,arXiv GitLab
2018-04,0.002997707635337683,arXiv Bitbucket
2021-01,4.342960288808665,arXiv In-Scope URI
2021-01,0.005101239993721551,arXiv SourceForge
2021-01,0.33409197928111756,arXiv GitHub
2021-01,0.008397425835818553,arXiv GitLab
2021-01,0.0036101083032490976,arXiv Bitbucket
2014-04,1.7205151090144077,arXiv In-Scope URI
2014-04,0.008797653958944282,arXiv SourceForge
2014-04,0.018615325768200942,arXiv GitHub
2014-04,0.0,arXiv GitLab
2014-04,0.0010200178503123804,arXiv Bitbucket
2018-12,3.311313654987875,arXiv In-Scope URI
2018-12,0.00526799899657162,arXiv SourceForge
2018-12,0.1973409147922067,arXiv GitHub
2018-12,0.0012542854753741953,arXiv GitLab
2018-12,0.003930094489505811,arXiv Bitbucket
2011-11,1.5453674558642398,arXiv In-Scope URI
2011-11,0.006158478171616259,arXiv SourceForge
2011-11,0.0028739564800875873,arXiv GitHub
2011-11,0.0,arXiv GitLab
2011-11,0.0005474202819214452,arXiv Bitbucket
2010-03,1.2887473460721868,arXiv In-Scope URI
2010-03,0.0032663726931242854,arXiv SourceForge
2010-03,0.0006532745386248571,arXiv GitHub
2010-03,0.0,arXiv GitLab
2010-03,0.00016331863465621427,arXiv Bitbucket
2017-01,2.5580989753651626,arXiv In-Scope URI
2017-01,0.007303248310442555,arXiv SourceForge
2017-01,0.08796599084368868,arXiv GitHub
2017-01,0.0008720296490080662,arXiv GitLab
2017-01,0.002616088947024199,arXiv Bitbucket
2013-06,2.0539371214306317,arXiv In-Scope URI
2013-06,0.007066628208826075,arXiv SourceForge
2013-06,0.011537352177675224,arXiv GitHub
2013-06,0.0,arXiv GitLab
2013-06,0.0007210845111047015,arXiv Bitbucket
2009-01,1.0629905413564098,arXiv In-Scope URI
2009-01,0.0036224592473334677,arXiv SourceForge
2009-01,0.0,arXiv GitHub
2009-01,0.0,arXiv GitLab
2009-01,0.0,arXiv Bitbucket
2013-10,1.8523109000347504,arXiv In-Scope URI
2013-10,0.008340090350978803,arXiv SourceForge
2013-10,0.009961774585891347,arXiv GitHub
2013-10,0.0,arXiv GitLab
2013-10,0.0009266767056643114,arXiv Bitbucket
2016-05,2.5081799591002043,arXiv In-Scope URI
2016-05,0.006237218813905931,arXiv SourceForge
2016-05,0.067280163599182,arXiv GitHub
2016-05,0.0006134969325153375,arXiv GitLab
2016-05,0.0028629856850715747,arXiv Bitbucket
2008-05,1.1385442514474773,arXiv In-Scope URI
2008-05,0.003101736972704715,arXiv SourceForge
2008-05,0.00020678246484698098,arXiv GitHub
2008-05,0.0,arXiv GitLab
2008-05,0.0,arXiv Bitbucket
2012-02,1.5974220623501199,arXiv In-Scope URI
2012-02,0.006294964028776978,arXiv SourceForge
2012-02,0.0022482014388489208,arXiv GitHub
2012-02,0.0,arXiv GitLab
2012-02,0.0004496402877697842,arXiv Bitbucket
2020-06,3.8356724107301474,arXiv In-Scope URI
2020-06,0.005447977734351868,arXiv SourceForge
2020-06,0.3445253745484692,arXiv GitHub
2020-06,0.004737371942914668,arXiv GitLab
2020-06,0.0026055545686030674,arXiv Bitbucket
2015-03,1.8131126116314529,arXiv In-Scope URI
2015-03,0.006861250272271836,arXiv SourceForge
2015-03,0.026682639947723807,arXiv GitHub
2015-03,0.0,arXiv GitLab
2015-03,0.00163363101720758,arXiv Bitbucket
2018-07,3.183083242518233,arXiv In-Scope URI
2018-07,0.006035711291809875,arXiv SourceForge
2018-07,0.1714309665520999,arXiv GitHub
2018-07,0.0015927571464498282,arXiv GitLab
2018-07,0.004610612792354766,arXiv Bitbucket
2011-04,1.4187719298245614,arXiv In-Scope URI
2011-04,0.004736842105263158,arXiv SourceForge
2011-04,0.0008771929824561404,arXiv GitHub
