URLCount,ecdf,Category
1.0,0.02563150074294205,SourceForge
1.0,0.025755324418028726,SourceForge
1.0,0.025879148093115402,SourceForge
1.0,0.026002971768202078,SourceForge
1.0,0.026126795443288754,SourceForge
1.0,0.02625061911837543,SourceForge
1.0,0.026374442793462106,SourceForge
1.0,0.026498266468548786,SourceForge
1.0,0.026622090143635462,SourceForge
1.0,0.02674591381872214,SourceForge
1.0,0.026869737493808814,SourceForge
1.0,0.02699356116889549,SourceForge
1.0,0.027117384843982167,SourceForge
1.0,0.027241208519068843,SourceForge
1.0,0.027365032194155522,SourceForge
1.0,0.0274888558692422,SourceForge
1.0,0.027612679544328875,SourceForge
1.0,0.02773650321941555,SourceForge
1.0,0.027860326894502227,SourceForge
1.0,0.027984150569588903,SourceForge
1.0,0.02810797424467558,SourceForge
1.0,0.028231797919762255,SourceForge
1.0,0.02835562159484893,SourceForge
1.0,0.02847944526993561,SourceForge
1.0,0.028603268945022287,SourceForge
1.0,0.028727092620108963,SourceForge
1.0,0.02885091629519564,SourceForge
1.0,0.028974739970282316,SourceForge
1.0,0.029098563645368992,SourceForge
1.0,0.029222387320455668,SourceForge
1.0,0.029346210995542348,SourceForge
1.0,0.029470034670629024,SourceForge
1.0,0.0295938583457157,SourceForge
1.0,0.029717682020802376,SourceForge
1.0,0.029841505695889052,SourceForge
1.0,0.029965329370975728,SourceForge
1.0,0.030089153046062404,SourceForge
1.0,0.03021297672114908,SourceForge
1.0,0.030336800396235757,SourceForge
1.0,0.030460624071322436,SourceForge
1.0,0.030584447746409112,SourceForge
1.0,0.03070827142149579,SourceForge
1.0,0.030832095096582465,SourceForge
1.0,0.03095591877166914,SourceForge
1.0,0.031079742446755817,SourceForge
1.0,0.031203566121842493,SourceForge
1.0,0.03132738979692917,SourceForge
1.0,0.03145121347201585,SourceForge
1.0,0.031575037147102525,SourceForge
1.0,0.0316988608221892,SourceForge
1.0,0.03182268449727588,SourceForge
1.0,0.03194650817236255,SourceForge
1.0,0.03207033184744923,SourceForge
1.0,0.032194155522535906,SourceForge
1.0,0.03231797919762258,SourceForge
1.0,0.03244180287270926,SourceForge
1.0,0.032565626547795934,SourceForge
1.0,0.03268945022288261,SourceForge
1.0,0.032813273897969286,SourceForge
1.0,0.03293709757305597,SourceForge
1.0,0.033060921248142645,SourceForge
1.0,0.03318474492322932,SourceForge
1.0,0.033308568598316,SourceForge
1.0,0.033432392273402674,SourceForge
1.0,0.03355621594848935,SourceForge
1.0,0.033680039623576026,SourceForge
1.0,0.0338038632986627,SourceForge
1.0,0.03392768697374938,SourceForge
1.0,0.034051510648836054,SourceForge
1.0,0.03417533432392273,SourceForge
1.0,0.03429915799900941,SourceForge
1.0,0.03442298167409608,SourceForge
1.0,0.03454680534918276,SourceForge
1.0,0.034670629024269435,SourceForge
1.0,0.03479445269935612,SourceForge
1.0,0.034918276374442794,SourceForge
1.0,0.03504210004952947,SourceForge
1.0,0.03516592372461615,SourceForge
1.0,0.03528974739970282,SourceForge
1.0,0.0354135710747895,SourceForge
1.0,0.035537394749876175,SourceForge
1.0,0.03566121842496285,SourceForge
1.0,0.03578504210004953,SourceForge
1.0,0.0359088657751362,SourceForge
1.0,0.03603268945022288,SourceForge
1.0,0.036156513125309556,SourceForge
1.0,0.03628033680039623,SourceForge
1.0,0.03640416047548291,SourceForge
1.0,0.036527984150569584,SourceForge
1.0,0.03665180782565626,SourceForge
1.0,0.036775631500742936,SourceForge
1.0,0.03689945517582962,SourceForge
1.0,0.037023278850916296,SourceForge
1.0,0.03714710252600297,SourceForge
1.0,0.03727092620108965,SourceForge
1.0,0.037394749876176324,SourceForge
1.0,0.037518573551263,SourceForge
1.0,0.037642397226349676,SourceForge
1.0,0.03776622090143635,SourceForge
1.0,0.03789004457652303,SourceForge
1.0,0.038013868251609705,SourceForge
1.0,0.03813769192669638,SourceForge
1.0,0.03826151560178306,SourceForge
1.0,0.03838533927686973,SourceForge
1.0,0.03850916295195641,SourceForge
1.0,0.038632986627043085,SourceForge
1.0,0.03875681030212977,SourceForge
1.0,0.038880633977216444,SourceForge
1.0,0.03900445765230312,SourceForge
1.0,0.0391282813273898,SourceForge
1.0,0.03925210500247647,SourceForge
1.0,0.03937592867756315,SourceForge
1.0,0.039499752352649825,SourceForge
1.0,0.0396235760277365,SourceForge
1.0,0.03974739970282318,SourceForge
1.0,0.039871223377909853,SourceForge
1.0,0.03999504705299653,SourceForge
1.0,0.040118870728083206,SourceForge
1.0,0.04024269440316988,SourceForge
1.0,0.04036651807825656,SourceForge
1.0,0.040490341753343234,SourceForge
1.0,0.04061416542842991,SourceForge
1.0,0.040737989103516586,SourceForge
1.0,0.04086181277860327,SourceForge
1.0,0.040985636453689946,SourceForge
1.0,0.04110946012877662,SourceForge
1.0,0.0412332838038633,SourceForge
1.0,0.041357107478949974,SourceForge
1.0,0.04148093115403665,SourceForge
1.0,0.041604754829123326,SourceForge
1.0,0.04172857850421,SourceForge
1.0,0.04185240217929668,SourceForge
1.0,0.041976225854383355,SourceForge
1.0,0.04210004952947003,SourceForge
1.0,0.04222387320455671,SourceForge
1.0,0.04234769687964338,SourceForge
1.0,0.04247152055473006,SourceForge
1.0,0.042595344229816735,SourceForge
1.0,0.04271916790490342,SourceForge
1.0,0.042842991579990095,SourceForge
1.0,0.04296681525507677,SourceForge
1.0,0.04309063893016345,SourceForge
1.0,0.04321446260525012,SourceForge
1.0,0.0433382862803368,SourceForge
1.0,0.043462109955423475,SourceForge
1.0,0.04358593363051015,SourceForge
1.0,0.04370975730559683,SourceForge
1.0,0.043833580980683504,SourceForge
1.0,0.04395740465577018,SourceForge
1.0,0.044081228330856856,SourceForge
1.0,0.04420505200594353,SourceForge
1.0,0.04432887568103021,SourceForge
1.0,0.044452699356116884,SourceForge
1.0,0.04457652303120356,SourceForge
1.0,0.04470034670629024,SourceForge
1.0,0.04482417038137692,SourceForge
1.0,0.044947994056463596,SourceForge
1.0,0.04507181773155027,SourceForge
1.0,0.04519564140663695,SourceForge
1.0,0.045319465081723624,SourceForge
1.0,0.0454432887568103,SourceForge
1.0,0.045567112431896976,SourceForge
1.0,0.04569093610698365,SourceForge
1.0,0.04581475978207033,SourceForge
1.0,0.045938583457157005,SourceForge
1.0,0.04606240713224368,SourceForge
1.0,0.04618623080733036,SourceForge
1.0,0.04631005448241703,SourceForge
1.0,0.04643387815750371,SourceForge
1.0,0.046557701832590385,SourceForge
1.0,0.04668152550767707,SourceForge
1.0,0.046805349182763745,SourceForge
1.0,0.04692917285785042,SourceForge
1.0,0.0470529965329371,SourceForge
1.0,0.04717682020802377,SourceForge
1.0,0.04730064388311045,SourceForge
1.0,0.047424467558197125,SourceForge
1.0,0.0475482912332838,SourceForge
1.0,0.04767211490837048,SourceForge
1.0,0.047795938583457154,SourceForge
1.0,0.04791976225854383,SourceForge
1.0,0.048043585933630506,SourceForge
1.0,0.04816740960871718,SourceForge
1.0,0.04829123328380386,SourceForge
1.0,0.048415056958890534,SourceForge
1.0,0.04853888063397721,SourceForge
1.0,0.04866270430906389,SourceForge
1.0,0.04878652798415057,SourceForge
1.0,0.048910351659237246,SourceForge
1.0,0.04903417533432392,SourceForge
1.0,0.0491579990094106,SourceForge
1.0,0.049281822684497274,SourceForge
1.0,0.04940564635958395,SourceForge
1.0,0.04952947003467063,SourceForge
1.0,0.0496532937097573,SourceForge
1.0,0.04977711738484398,SourceForge
1.0,0.049900941059930655,SourceForge
1.0,0.05002476473501733,SourceForge
1.0,0.05014858841010401,SourceForge
1.0,0.05027241208519068,SourceForge
1.0,0.05039623576027736,SourceForge
1.0,0.050520059435364036,SourceForge
1.0,0.05064388311045072,SourceForge
1.0,0.050767706785537395,SourceForge
1.0,0.05089153046062407,SourceForge
1.0,0.05101535413571075,SourceForge
1.0,0.05113917781079742,SourceForge
1.0,0.0512630014858841,SourceForge
1.0,0.051386825160970775,SourceForge
1.0,0.05151064883605745,SourceForge
1.0,0.05163447251114413,SourceForge
1.0,0.051758296186230804,SourceForge
1.0,0.05188211986131748,SourceForge
1.0,0.052005943536404156,SourceForge
1.0,0.05212976721149083,SourceForge
1.0,0.05225359088657751,SourceForge
1.0,0.052377414561664185,SourceForge
1.0,0.05250123823675086,SourceForge
1.0,0.05262506191183754,SourceForge
1.0,0.05274888558692422,SourceForge
1.0,0.052872709262010896,SourceForge
1.0,0.05299653293709757,SourceForge
1.0,0.05312035661218425,SourceForge
1.0,0.053244180287270924,SourceForge
1.0,0.0533680039623576,SourceForge
1.0,0.05349182763744428,SourceForge
1.0,0.05361565131253095,SourceForge
1.0,0.05373947498761763,SourceForge
1.0,0.053863298662704305,SourceForge
1.0,0.05398712233779098,SourceForge
1.0,0.05411094601287766,SourceForge
1.0,0.05423476968796433,SourceForge
1.0,0.05435859336305101,SourceForge
1.0,0.054482417038137686,SourceForge
1.0,0.05460624071322437,SourceForge
1.0,0.054730064388311045,SourceForge
1.0,0.05485388806339772,SourceForge
1.0,0.0549777117384844,SourceForge
1.0,0.05510153541357107,SourceForge
1.0,0.05522535908865775,SourceForge
1.0,0.055349182763744426,SourceForge
1.0,0.0554730064388311,SourceForge
1.0,0.05559683011391778,SourceForge
1.0,0.055720653789004454,SourceForge
1.0,0.05584447746409113,SourceForge
1.0,0.055968301139177806,SourceForge
1.0,0.05609212481426448,SourceForge
1.0,0.05621594848935116,SourceForge
1.0,0.056339772164437835,SourceForge
1.0,0.05646359583952451,SourceForge
1.0,0.05658741951461119,SourceForge
1.0,0.05671124318969787,SourceForge
1.0,0.056835066864784546,SourceForge
1.0,0.05695889053987122,SourceForge
1.0,0.0570827142149579,SourceForge
1.0,0.057206537890044575,SourceForge
1.0,0.05733036156513125,SourceForge
1.0,0.05745418524021793,SourceForge
1.0,0.0575780089153046,SourceForge
1.0,0.05770183259039128,SourceForge
1.0,0.057825656265477955,SourceForge
1.0,0.05794947994056463,SourceForge
1.0,0.05807330361565131,SourceForge
1.0,0.058197127290737984,SourceForge
1.0,0.05832095096582466,SourceForge
1.0,0.058444774640911336,SourceForge
1.0,0.05856859831599802,SourceForge
1.0,0.058692421991084695,SourceForge
1.0,0.05881624566617137,SourceForge
1.0,0.05894006934125805,SourceForge
1.0,0.05906389301634472,SourceForge
1.0,0.0591877166914314,SourceForge
1.0,0.059311540366518076,SourceForge
1.0,0.05943536404160475,SourceForge
1.0,0.05955918771669143,SourceForge
1.0,0.059683011391778104,SourceForge
1.0,0.05980683506686478,SourceForge
1.0,0.059930658741951456,SourceForge
1.0,0.06005448241703813,SourceForge
1.0,0.06017830609212481,SourceForge
1.0,0.060302129767211485,SourceForge
1.0,0.06042595344229816,SourceForge
1.0,0.06054977711738484,SourceForge
1.0,0.06067360079247152,SourceForge
1.0,0.060797424467558196,SourceForge
1.0,0.06092124814264487,SourceForge
1.0,0.06104507181773155,SourceForge
1.0,0.061168895492818225,SourceForge
1.0,0.0612927191679049,SourceForge
1.0,0.06141654284299158,SourceForge
1.0,0.06154036651807825,SourceForge
1.0,0.06166419019316493,SourceForge
1.0,0.061788013868251605,SourceForge
1.0,0.06191183754333828,SourceForge
1.0,0.06203566121842496,SourceForge
1.0,0.062159484893511634,SourceForge
1.0,0.06228330856859831,SourceForge
1.0,0.062407132243684986,SourceForge
1.0,0.06253095591877167,SourceForge
1.0,0.06265477959385835,SourceForge
1.0,0.06277860326894502,SourceForge
1.0,0.0629024269440317,SourceForge
1.0,0.06302625061911837,SourceForge
1.0,0.06315007429420505,SourceForge
1.0,0.06327389796929173,SourceForge
1.0,0.0633977216443784,SourceForge
1.0,0.06352154531946508,SourceForge
1.0,0.06364536899455175,SourceForge
1.0,0.06376919266963843,SourceForge
1.0,0.0638930163447251,SourceForge
1.0,0.06401684001981178,SourceForge
1.0,0.06414066369489846,SourceForge
1.0,0.06426448736998513,SourceForge
1.0,0.06438831104507181,SourceForge
1.0,0.06451213472015849,SourceForge
1.0,0.06463595839524516,SourceForge
1.0,0.06475978207033184,SourceForge
1.0,0.06488360574541852,SourceForge
1.0,0.06500742942050519,SourceForge
1.0,0.06513125309559187,SourceForge
1.0,0.06525507677067854,SourceForge
1.0,0.06537890044576522,SourceForge
1.0,0.0655027241208519,SourceForge
1.0,0.06562654779593859,SourceForge
1.0,0.06575037147102526,SourceForge
1.0,0.06587419514611194,SourceForge
1.0,0.06599801882119861,SourceForge
1.0,0.06612184249628529,SourceForge
1.0,0.06624566617137197,SourceForge
1.0,0.06636948984645864,SourceForge
1.0,0.06649331352154532,SourceForge
1.0,0.066617137196632,SourceForge
1.0,0.06674096087171867,SourceForge
1.0,0.06686478454680535,SourceForge
1.0,0.06698860822189202,SourceForge
1.0,0.0671124318969787,SourceForge
1.0,0.06723625557206538,SourceForge
1.0,0.06736007924715205,SourceForge
1.0,0.06748390292223873,SourceForge
1.0,0.0676077265973254,SourceForge
1.0,0.06773155027241208,SourceForge
1.0,0.06785537394749876,SourceForge
1.0,0.06797919762258543,SourceForge
1.0,0.06810302129767211,SourceForge
1.0,0.06822684497275879,SourceForge
1.0,0.06835066864784546,SourceForge
1.0,0.06847449232293214,SourceForge
1.0,0.06859831599801881,SourceForge
1.0,0.06872213967310549,SourceForge
1.0,0.06884596334819217,SourceForge
1.0,0.06896978702327884,SourceForge
1.0,0.06909361069836552,SourceForge
1.0,0.0692174343734522,SourceForge
1.0,0.06934125804853887,SourceForge
1.0,0.06946508172362556,SourceForge
1.0,0.06958890539871224,SourceForge
1.0,0.06971272907379891,SourceForge
1.0,0.06983655274888559,SourceForge
1.0,0.06996037642397226,SourceForge
1.0,0.07008420009905894,SourceForge
1.0,0.07020802377414562,SourceForge
1.0,0.0703318474492323,SourceForge
1.0,0.07045567112431897,SourceForge
1.0,0.07057949479940565,SourceForge
1.0,0.07070331847449232,SourceForge
1.0,0.070827142149579,SourceForge
1.0,0.07095096582466567,SourceForge
1.0,0.07107478949975235,SourceForge
1.0,0.07119861317483903,SourceForge
1.0,0.0713224368499257,SourceForge
1.0,0.07144626052501238,SourceForge
1.0,0.07157008420009905,SourceForge
1.0,0.07169390787518573,SourceForge
1.0,0.0718177315502724,SourceForge
1.0,0.07194155522535908,SourceForge
1.0,0.07206537890044576,SourceForge
1.0,0.07218920257553244,SourceForge
1.0,0.07231302625061911,SourceForge
1.0,0.07243684992570579,SourceForge
1.0,0.07256067360079246,SourceForge
1.0,0.07268449727587914,SourceForge
1.0,0.07280832095096582,SourceForge
1.0,0.07293214462605249,SourceForge
1.0,0.07305596830113917,SourceForge
1.0,0.07317979197622584,SourceForge
1.0,0.07330361565131252,SourceForge
1.0,0.0734274393263992,SourceForge
1.0,0.07355126300148589,SourceForge
1.0,0.07367508667657256,SourceForge
1.0,0.07379891035165924,SourceForge
1.0,0.07392273402674591,SourceForge
1.0,0.07404655770183259,SourceForge
1.0,0.07417038137691927,SourceForge
1.0,0.07429420505200594,SourceForge
1.0,0.07441802872709262,SourceForge
1.0,0.0745418524021793,SourceForge
1.0,0.07466567607726597,SourceForge
1.0,0.07478949975235265,SourceForge
1.0,0.07491332342743932,SourceForge
1.0,0.075037147102526,SourceForge
1.0,0.07516097077761268,SourceForge
1.0,0.07528479445269935,SourceForge
1.0,0.07540861812778603,SourceForge
1.0,0.0755324418028727,SourceForge
1.0,0.07565626547795938,SourceForge
1.0,0.07578008915304606,SourceForge
1.0,0.07590391282813273,SourceForge
1.0,0.07602773650321941,SourceForge
1.0,0.07615156017830609,SourceForge
1.0,0.07627538385339276,SourceForge
1.0,0.07639920752847944,SourceForge
1.0,0.07652303120356611,SourceForge
1.0,0.07664685487865279,SourceForge
1.0,0.07677067855373947,SourceForge
1.0,0.07689450222882614,SourceForge
1.0,0.07701832590391282,SourceForge
1.0,0.0771421495789995,SourceForge
1.0,0.07726597325408617,SourceForge
1.0,0.07738979692917286,SourceForge
1.0,0.07751362060425954,SourceForge
1.0,0.07763744427934621,SourceForge
1.0,0.07776126795443289,SourceForge
1.0,0.07788509162951956,SourceForge
1.0,0.07800891530460624,SourceForge
1.0,0.07813273897969292,SourceForge
1.0,0.0782565626547796,SourceForge
1.0,0.07838038632986627,SourceForge
1.0,0.07850421000495295,SourceForge
1.0,0.07862803368003962,SourceForge
1.0,0.0787518573551263,SourceForge
1.0,0.07887568103021297,SourceForge
1.0,0.07899950470529965,SourceForge
1.0,0.07912332838038633,SourceForge
1.0,0.079247152055473,SourceForge
1.0,0.07937097573055968,SourceForge
1.0,0.07949479940564635,SourceForge
1.0,0.07961862308073303,SourceForge
1.0,0.07974244675581971,SourceForge
1.0,0.07986627043090638,SourceForge
1.0,0.07999009410599306,SourceForge
1.0,0.08011391778107974,SourceForge
1.0,0.08023774145616641,SourceForge
1.0,0.08036156513125309,SourceForge
1.0,0.08048538880633976,SourceForge
1.0,0.08060921248142644,SourceForge
1.0,0.08073303615651312,SourceForge
1.0,0.08085685983159979,SourceForge
1.0,0.08098068350668647,SourceForge
1.0,0.08110450718177314,SourceForge
1.0,0.08122833085685982,SourceForge
1.0,0.0813521545319465,SourceForge
1.0,0.08147597820703319,SourceForge
1.0,0.08159980188211986,SourceForge
1.0,0.08172362555720654,SourceForge
1.0,0.08184744923229322,SourceForge
1.0,0.08197127290737989,SourceForge
1.0,0.08209509658246657,SourceForge
1.0,0.08221892025755324,SourceForge
1.0,0.08234274393263992,SourceForge
1.0,0.0824665676077266,SourceForge
1.0,0.08259039128281327,SourceForge
1.0,0.08271421495789995,SourceForge
1.0,0.08283803863298662,SourceForge
1.0,0.0829618623080733,SourceForge
1.0,0.08308568598315998,SourceForge
1.0,0.08320950965824665,SourceForge
1.0,0.08333333333333333,SourceForge
1.0,0.08345715700842,SourceForge
1.0,0.08358098068350668,SourceForge
1.0,0.08370480435859336,SourceForge
1.0,0.08382862803368003,SourceForge
1.0,0.08395245170876671,SourceForge
1.0,0.08407627538385339,SourceForge
1.0,0.08420009905894006,SourceForge
1.0,0.08432392273402674,SourceForge
1.0,0.08444774640911341,SourceForge
1.0,0.08457157008420009,SourceForge
1.0,0.08469539375928677,SourceForge
1.0,0.08481921743437344,SourceForge
1.0,0.08494304110946012,SourceForge
1.0,0.0850668647845468,SourceForge
1.0,0.08519068845963347,SourceForge
1.0,0.08531451213472016,SourceForge
1.0,0.08543833580980684,SourceForge
1.0,0.08556215948489351,SourceForge
1.0,0.08568598315998019,SourceForge
1.0,0.08580980683506687,SourceForge
1.0,0.08593363051015354,SourceForge
1.0,0.08605745418524022,SourceForge
1.0,0.0861812778603269,SourceForge
1.0,0.08630510153541357,SourceForge
1.0,0.08642892521050025,SourceForge
1.0,0.08655274888558692,SourceForge
1.0,0.0866765725606736,SourceForge
1.0,0.08680039623576027,SourceForge
1.0,0.08692421991084695,SourceForge
1.0,0.08704804358593363,SourceForge
1.0,0.0871718672610203,SourceForge
1.0,0.08729569093610698,SourceForge
1.0,0.08741951461119365,SourceForge
1.0,0.08754333828628033,SourceForge
1.0,0.08766716196136701,SourceForge
1.0,0.08779098563645368,SourceForge
1.0,0.08791480931154036,SourceForge
1.0,0.08803863298662704,SourceForge
1.0,0.08816245666171371,SourceForge
1.0,0.08828628033680039,SourceForge
1.0,0.08841010401188706,SourceForge
1.0,0.08853392768697374,SourceForge
1.0,0.08865775136206042,SourceForge
1.0,0.08878157503714709,SourceForge
1.0,0.08890539871223377,SourceForge
1.0,0.08902922238732044,SourceForge
1.0,0.08915304606240712,SourceForge
1.0,0.0892768697374938,SourceForge
1.0,0.08940069341258049,SourceForge
1.0,0.08952451708766716,SourceForge
1.0,0.08964834076275384,SourceForge
1.0,0.08977216443784052,SourceForge
1.0,0.08989598811292719,SourceForge
1.0,0.09001981178801387,SourceForge
1.0,0.09014363546310054,SourceForge
1.0,0.09026745913818722,SourceForge
1.0,0.0903912828132739,SourceForge
1.0,0.09051510648836057,SourceForge
1.0,0.09063893016344725,SourceForge
1.0,0.09076275383853392,SourceForge
